scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
bench,300,838,27,27,8,0,0,79.929,76.308,0,2.9172,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,301,838,29,29,12,1,1,78.942,75.423,1,1.5285,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,302,838,29,29,26,6,5,75.589,71.962,15,0.4842,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,61,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,303,838,29,29,35,15,15,78.728,75.0,8,1.4273,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,304,838,27,27,34,2,4,78.4,74.692,18,1.1813,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,64,36,64
bench,305,838,27,27,8,0,0,77.424,73.885,0,0.5607,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
low,306,838,29,29,12,1,1,79.311,75.654,0,1.7964,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,38,66
medium,307,838,27,27,26,6,5,79.467,75.731,1,1.8593,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,71,73,76,83,79,59,60,76,95,80,88,65,36,66
great,308,838,28,28,35,15,15,79.819,76.231,0,2.4935,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,309,838,29,29,34,2,4,78.712,75.269,0,1.277,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,310,838,27,27,8,0,0,78.84,75.308,0,1.4219,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,311,838,29,29,12,1,1,76.369,72.846,9,0.6919,unknown,sharpie,76,38,75,78,92,92,75,95,74,92,66,64,67,69,76,83,79,61,55,75,88,78,86,61,37,62
medium,312,838,29,29,26,6,5,79.623,75.846,0,2.7204,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,61,77,95,80,88,65,35,66
great,313,838,27,27,35,15,15,76.88,73.385,0,0.4404,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,314,838,28,28,34,2,4,79.311,75.692,0,1.78,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,39,66
bench,315,838,28,28,8,0,0,76.367,72.885,0,0.3448,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,316,838,27,27,12,1,1,76.051,72.423,17,0.5471,unknown,regular,75,37,79,82,96,96,74,94,73,91,65,62,66,68,73,80,76,55,56,74,92,77,85,60,36,61
medium,317,838,28,28,26,6,5,78.099,74.615,0,1.2934,unknown,sharpie,77,40,78,81,95,95,76,96,75,93,68,66,70,72,76,83,79,61,58,76,91,79,87,64,39,65
great,318,838,27,27,35,15,15,79.134,75.577,0,1.8675,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,319,838,27,27,34,2,4,78.034,74.538,0,0.7247,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,320,838,28,28,8,0,0,79.893,76.385,0,2.622,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,321,838,27,27,12,1,1,79.929,76.423,0,2.8789,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,322,838,29,29,26,6,5,79.108,75.577,0,1.6351,unknown,regular,78,40,82,85,99,99,77,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,41,65
great,323,838,27,27,35,15,15,79.269,75.615,1,1.7034,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,60,76,95,80,88,64,38,65
starter,324,838,28,28,34,2,4,78.581,75.077,0,0.9845,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,325,838,28,28,8,0,0,79.779,76.038,0,2.9883,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,326,838,29,29,12,1,1,79.588,75.885,0,2.4579,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,37,66
medium,327,838,28,28,26,6,5,79.929,76.346,0,2.909,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,328,838,29,29,35,15,15,78.161,74.615,0,0.9845,unknown,regular,77,39,81,84,98,98,76,96,75,92,67,65,69,71,75,82,78,57,58,75,94,79,87,63,40,64
starter,329,838,27,27,34,2,4,79.551,75.769,0,2.0862,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,330,838,28,28,8,0,0,79.929,76.308,0,2.9172,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,331,838,30,30,12,1,1,78.942,75.423,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,332,838,30,30,26,6,5,75.589,71.962,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,61,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,333,838,30,30,35,15,15,78.728,75.0,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,334,838,28,28,34,2,4,78.4,74.692,0,1.1813,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,64,36,64
bench,335,838,28,28,8,0,0,77.424,73.885,0,0.5607,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
low,336,838,30,30,12,1,1,79.311,75.654,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,38,66
medium,337,838,28,28,26,6,5,79.467,75.731,0,1.8593,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,71,73,76,83,79,59,60,76,95,80,88,65,36,66
great,338,838,29,29,35,15,15,79.819,76.231,0,2.4935,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,339,838,30,30,34,2,4,78.712,75.269,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,340,838,28,28,8,0,0,78.84,75.308,0,1.4219,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,341,838,30,30,12,1,1,76.369,72.846,0,0.0,unknown,sharpie,76,38,75,78,92,92,75,95,74,92,66,64,67,69,76,83,79,61,55,75,88,78,86,61,37,62
medium,342,838,30,30,26,6,5,79.623,75.846,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,61,77,95,80,88,65,35,66
great,343,838,28,28,35,15,15,76.88,73.385,0,0.4404,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,344,838,29,29,34,2,4,79.311,75.692,0,1.78,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,39,66
bench,345,838,29,29,8,0,0,76.367,72.885,0,0.3448,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,346,838,28,28,12,1,1,76.489,72.846,11,0.5471,unknown,regular,75,38,80,83,97,97,75,94,73,91,65,62,66,68,73,81,77,55,56,74,93,78,86,60,36,61
medium,347,838,29,29,26,6,5,78.099,74.615,0,1.2934,unknown,sharpie,77,40,78,81,95,95,76,96,75,93,68,66,70,72,76,83,79,61,58,76,91,79,87,64,39,65
great,348,838,28,28,35,15,15,79.134,75.577,0,1.8675,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,349,838,28,28,34,2,4,78.034,74.538,0,0.7247,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,350,838,29,29,8,0,0,79.893,76.385,0,2.622,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,351,838,28,28,12,1,1,79.929,76.423,0,2.8789,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,352,838,30,30,26,6,5,79.108,75.577,0,0.0,unknown,regular,78,40,82,85,99,99,77,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,41,65
great,353,838,28,28,35,15,15,79.269,75.615,0,1.7034,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,60,76,95,80,88,64,38,65
starter,354,838,29,29,34,2,4,78.581,75.077,0,0.9845,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,355,838,29,29,8,0,0,79.779,76.038,0,2.9883,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,356,838,30,30,12,1,1,79.588,75.885,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,37,66
medium,357,838,29,29,26,6,5,79.929,76.346,0,2.909,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,358,838,30,30,35,15,15,78.161,74.615,0,0.0,unknown,regular,77,39,81,84,98,98,76,96,75,92,67,65,69,71,75,82,78,57,58,75,94,79,87,63,40,64
starter,359,838,28,28,34,2,4,79.551,75.769,0,2.0862,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,360,838,29,29,8,0,0,79.929,76.308,0,2.9172,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,361,838,31,31,12,1,1,78.942,75.423,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,362,838,31,31,26,6,5,75.589,71.962,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,61,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,363,838,31,31,35,15,15,78.728,75.0,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,364,838,29,29,34,2,4,78.439,74.769,2,1.1813,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,72,75,82,78,58,58,76,94,79,87,64,36,64
bench,365,838,29,29,8,0,0,77.424,73.885,0,0.5607,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
low,366,838,31,31,12,1,1,79.311,75.654,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,38,66
medium,367,838,29,29,26,6,5,79.467,75.731,0,1.8593,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,71,73,76,83,79,59,60,76,95,80,88,65,36,66
great,368,838,30,30,35,15,15,79.819,76.231,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,369,838,31,31,34,2,4,78.712,75.269,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,370,838,29,29,8,0,0,78.84,75.308,0,1.4219,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,371,838,31,31,12,1,1,76.369,72.846,0,0.0,unknown,sharpie,76,38,75,78,92,92,75,95,74,92,66,64,67,69,76,83,79,61,55,75,88,78,86,61,37,62
medium,372,838,31,31,26,6,5,79.623,75.846,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,61,77,95,80,88,65,35,66
great,373,838,29,29,35,15,15,76.88,73.385,0,0.4404,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,374,838,30,30,34,2,4,79.311,75.692,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,39,66
bench,375,838,30,30,8,0,0,76.367,72.885,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,376,838,29,29,12,1,1,76.489,72.846,0,0.5471,unknown,regular,75,38,80,83,97,97,75,94,73,91,65,62,66,68,73,81,77,55,56,74,93,78,86,60,36,61
medium,377,838,30,30,26,6,5,78.099,74.615,0,0.0,unknown,sharpie,77,40,78,81,95,95,76,96,75,93,68,66,70,72,76,83,79,61,58,76,91,79,87,64,39,65
great,378,838,29,29,35,15,15,79.134,75.577,0,1.8675,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,379,838,29,29,34,2,4,78.034,74.538,0,0.7247,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,380,838,30,30,8,0,0,79.893,76.385,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,381,838,29,29,12,1,1,79.929,76.423,0,2.8789,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,382,838,31,31,26,6,5,79.108,75.577,0,0.0,unknown,regular,78,40,82,85,99,99,77,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,41,65
great,383,838,29,29,35,15,15,79.269,75.615,0,1.7034,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,60,76,95,80,88,64,38,65
starter,384,838,30,30,34,2,4,78.581,75.077,0,0.0,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,385,838,30,30,8,0,0,79.779,76.038,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,386,838,31,31,12,1,1,79.588,75.885,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,37,66
medium,387,838,30,30,26,6,5,79.929,76.346,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,388,838,31,31,35,15,15,78.161,74.615,0,0.0,unknown,regular,77,39,81,84,98,98,76,96,75,92,67,65,69,71,75,82,78,57,58,75,94,79,87,63,40,64
starter,389,838,29,29,34,2,4,79.551,75.769,0,2.0862,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,390,838,30,30,8,0,0,79.929,76.308,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,391,838,32,32,12,1,1,78.942,75.423,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,392,838,32,32,26,6,5,75.589,71.962,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,61,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,393,838,32,32,35,15,15,78.728,75.0,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,394,838,30,30,34,2,4,78.439,74.769,0,0.0,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,72,75,82,78,58,58,76,94,79,87,64,36,64
bench,395,838,30,30,8,0,0,77.424,73.885,0,0.0,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
low,396,838,32,32,12,1,1,79.311,75.654,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,38,66
medium,397,838,30,30,26,6,5,79.467,75.731,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,71,73,76,83,79,59,60,76,95,80,88,65,36,66
great,398,838,31,31,35,15,15,79.819,76.231,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,399,838,32,32,34,2,4,78.712,75.269,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,400,838,30,30,8,0,0,78.84,75.308,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,401,838,32,32,12,1,1,76.369,72.846,0,0.0,unknown,sharpie,76,38,75,78,92,92,75,95,74,92,66,64,67,69,76,83,79,61,55,75,88,78,86,61,37,62
medium,402,838,32,32,26,6,5,79.623,75.846,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,61,77,95,80,88,65,35,66
great,403,838,30,30,35,15,15,76.88,73.385,0,0.0,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,404,838,31,31,34,2,4,79.311,75.692,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,39,66
bench,405,838,31,31,8,0,0,76.367,72.885,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,406,838,30,30,12,1,1,76.489,72.846,0,0.0,unknown,regular,75,38,80,83,97,97,75,94,73,91,65,62,66,68,73,81,77,55,56,74,93,78,86,60,36,61
medium,407,838,31,31,26,6,5,78.099,74.615,0,0.0,unknown,sharpie,77,40,78,81,95,95,76,96,75,93,68,66,70,72,76,83,79,61,58,76,91,79,87,64,39,65
great,408,838,30,30,35,15,15,79.134,75.577,0,0.0,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,409,838,30,30,34,2,4,78.034,74.538,0,0.0,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,410,838,31,31,8,0,0,79.893,76.385,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,411,838,30,30,12,1,1,79.929,76.423,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,412,838,32,32,26,6,5,79.108,75.577,0,0.0,unknown,regular,78,40,82,85,99,99,77,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,41,65
great,413,838,30,30,35,15,15,79.269,75.615,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,60,76,95,80,88,64,38,65
starter,414,838,31,31,34,2,4,78.581,75.077,0,0.0,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,415,838,31,31,8,0,0,79.779,76.038,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,416,838,32,32,12,1,1,79.588,75.885,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,37,66
medium,417,838,31,31,26,6,5,79.929,76.346,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,418,838,32,32,35,15,15,78.161,74.615,0,0.0,unknown,regular,77,39,81,84,98,98,76,96,75,92,67,65,69,71,75,82,78,57,58,75,94,79,87,63,40,64
starter,419,838,30,30,34,2,4,79.551,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,420,838,31,31,8,0,0,79.929,76.308,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,421,838,33,33,12,1,1,78.942,75.423,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,422,838,33,33,26,6,5,75.589,71.962,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,61,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,423,838,33,33,35,15,15,78.728,75.0,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,424,838,31,31,34,2,4,78.439,74.769,0,0.0,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,72,75,82,78,58,58,76,94,79,87,64,36,64
bench,425,838,31,31,8,0,0,77.424,73.885,0,0.0,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
low,426,838,33,33,12,1,1,79.311,75.654,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,38,66
medium,427,838,31,31,26,6,5,79.467,75.731,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,71,73,76,83,79,59,60,76,95,80,88,65,36,66
great,428,838,32,32,35,15,15,79.819,76.231,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,429,838,33,33,34,2,4,78.712,75.269,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,430,838,31,31,8,0,0,78.84,75.308,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,431,838,33,33,12,1,1,76.369,72.846,0,0.0,unknown,sharpie,76,38,75,78,92,92,75,95,74,92,66,64,67,69,76,83,79,61,55,75,88,78,86,61,37,62
medium,432,838,33,33,26,6,5,79.623,75.846,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,61,77,95,80,88,65,35,66
great,433,838,31,31,35,15,15,76.88,73.385,0,0.0,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,434,838,32,32,34,2,4,79.311,75.692,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,39,66
bench,435,838,32,32,8,0,0,76.367,72.885,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,436,838,31,31,12,1,1,76.489,72.846,0,0.0,unknown,regular,75,38,80,83,97,97,75,94,73,91,65,62,66,68,73,81,77,55,56,74,93,78,86,60,36,61
medium,437,838,32,32,26,6,5,78.099,74.615,0,0.0,unknown,sharpie,77,40,78,81,95,95,76,96,75,93,68,66,70,72,76,83,79,61,58,76,91,79,87,64,39,65
great,438,838,31,31,35,15,15,79.134,75.577,0,0.0,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,439,838,31,31,34,2,4,78.034,74.538,0,0.0,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,440,838,32,32,8,0,0,79.893,76.385,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,441,838,31,31,12,1,1,79.929,76.423,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,442,838,33,33,26,6,5,79.108,75.577,0,0.0,unknown,regular,78,40,82,85,99,99,77,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,41,65
great,443,838,31,31,35,15,15,79.269,75.615,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,60,76,95,80,88,64,38,65
starter,444,838,32,32,34,2,4,78.581,75.077,0,0.0,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,445,838,32,32,8,0,0,79.779,76.038,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,446,838,33,33,12,1,1,79.588,75.885,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,37,66
medium,447,838,32,32,26,6,5,79.929,76.346,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,448,838,33,33,35,15,15,78.161,74.615,0,0.0,unknown,regular,77,39,81,84,98,98,76,96,75,92,67,65,69,71,75,82,78,57,58,75,94,79,87,63,40,64
starter,449,838,31,31,34,2,4,79.551,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,450,838,32,32,8,0,0,79.929,76.308,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,451,838,34,34,12,1,1,77.942,74.5,-24,-1.1888,unknown,regular,76,40,81,84,98,98,75,95,74,92,68,65,69,71,74,82,78,57,58,75,93,79,87,63,41,64
