scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
bench,300,838,27,27,8,0,0,76.601,73.115,1,0.4458,unknown,regular,75,38,79,82,97,97,74,94,72,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
low,301,838,29,29,12,1,1,76.645,73.231,0,0.4171,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,302,838,29,29,26,6,5,75.508,71.885,14,0.4471,unknown,regular,75,37,79,82,96,96,74,94,72,90,64,61,64,67,73,80,76,53,54,73,92,77,85,59,36,60
great,303,838,29,29,35,15,15,79.509,75.731,3,2.0201,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,76,95,80,88,65,35,66
starter,304,838,27,27,34,2,4,78.4,74.731,22,1.2219,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,63,36,65
bench,305,838,27,27,8,0,0,71.065,67.808,0,0.0857,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,306,838,29,29,12,1,1,76.103,72.577,0,0.4759,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,62,66,68,73,81,76,55,56,73,92,77,86,60,38,61
medium,307,838,27,27,26,6,5,79.272,75.538,13,1.7666,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,64,36,66
great,308,838,28,28,35,15,15,79.929,76.346,0,3.2386,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,309,838,29,29,34,2,4,78.712,75.269,0,1.2552,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,310,838,27,27,8,0,0,75.623,72.154,0,0.2233,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,311,838,29,29,12,1,1,71.852,68.538,4,0.1805,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,74,81,77,59,49,70,82,73,81,57,37,58
medium,312,838,29,29,26,6,5,79.588,75.808,0,2.4678,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,35,66
great,313,838,27,27,35,15,15,77.424,73.885,0,0.5353,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
starter,314,838,28,28,34,2,4,79.393,75.769,0,1.7564,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,70,73,76,83,79,59,59,76,95,80,88,65,39,66
bench,315,838,28,28,8,0,0,69.929,66.731,0,0.0534,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,316,838,27,27,12,1,1,72.304,68.769,0,0.1416,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,317,838,28,28,26,6,5,77.905,74.385,0,1.1789,unknown,sharpie,77,39,78,81,95,95,76,96,75,93,68,65,69,71,76,83,79,61,58,76,91,79,87,63,39,64
great,318,838,27,27,35,15,15,79.71,76.115,0,2.2641,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,319,838,27,27,34,2,4,78.121,74.615,2,0.7505,unknown,regular,76,39,81,84,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,320,838,28,28,8,0,0,77.774,74.308,0,0.4012,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,321,838,27,27,12,1,1,79.152,75.654,0,0.7722,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,322,838,29,29,26,6,5,78.815,75.308,0,1.3705,unknown,regular,77,40,82,85,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,41,65
great,323,838,27,27,35,15,15,79.857,76.192,0,2.0372,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,324,838,28,28,34,2,4,78.538,75.038,0,0.9634,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,75,94,79,87,64,41,65
bench,325,838,28,28,8,0,0,75.618,72.0,14,0.4664,unknown,regular,75,37,79,82,96,96,74,94,72,90,64,61,65,67,73,80,76,54,55,73,92,77,85,59,36,60
low,326,838,29,29,12,1,1,76.823,73.192,15,0.6268,unknown,regular,76,38,80,83,97,97,75,95,74,91,66,63,67,69,74,81,77,54,55,74,93,78,86,61,37,62
medium,327,838,28,28,26,6,5,79.857,76.269,0,2.7191,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,328,838,29,29,35,15,15,78.728,75.192,0,1.3493,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,40,65
starter,329,838,27,27,34,2,4,79.551,75.769,0,2.0373,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,330,838,28,28,8,0,0,76.643,73.154,1,0.4508,unknown,regular,75,38,79,82,97,97,74,94,73,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
low,331,838,30,30,12,1,1,76.645,73.231,0,0.0,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,332,838,30,30,26,6,5,75.508,71.885,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,72,90,64,61,64,67,73,80,76,53,54,73,92,77,85,59,36,60
great,333,838,30,30,35,15,15,79.509,75.731,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,76,95,80,88,65,35,66
starter,334,838,28,28,34,2,4,78.4,74.731,0,1.0612,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,63,36,65
bench,335,838,28,28,8,0,0,71.065,67.808,0,0.0875,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,336,838,30,30,12,1,1,76.103,72.577,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,62,66,68,73,81,76,55,56,73,92,77,86,60,38,61
medium,337,838,28,28,26,6,5,79.272,75.538,0,1.6215,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,64,36,66
great,338,838,29,29,35,15,15,79.929,76.346,0,2.9313,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,339,838,30,30,34,2,4,78.712,75.269,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,340,838,28,28,8,0,0,75.623,72.154,0,0.2206,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,341,838,30,30,12,1,1,71.852,68.538,0,0.0,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,74,81,77,59,49,70,82,73,81,57,37,58
medium,342,838,30,30,26,6,5,79.588,75.808,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,35,66
great,343,838,28,28,35,15,15,77.424,73.885,0,0.5711,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
starter,344,838,29,29,34,2,4,79.393,75.769,0,1.6413,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,70,73,76,83,79,59,59,76,95,80,88,65,39,66
bench,345,838,29,29,8,0,0,69.929,66.731,0,0.0535,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,346,838,28,28,12,1,1,72.304,68.769,0,0.1404,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,347,838,29,29,26,6,5,77.905,74.385,0,1.0814,unknown,sharpie,77,39,78,81,95,95,76,96,75,93,68,65,69,71,76,83,79,61,58,76,91,79,87,63,39,64
great,348,838,28,28,35,15,15,79.71,76.115,0,2.1668,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,349,838,28,28,34,2,4,78.121,74.615,0,0.6612,unknown,regular,76,39,81,84,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,350,838,29,29,8,0,0,77.774,74.308,0,0.3988,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,351,838,28,28,12,1,1,79.152,75.654,0,0.7724,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,352,838,30,30,26,6,5,78.815,75.308,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,41,65
great,353,838,28,28,35,15,15,79.857,76.192,0,1.9981,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,354,838,29,29,34,2,4,78.581,75.077,1,0.9983,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,355,838,29,29,8,0,0,75.837,72.231,6,0.4661,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,54,55,73,92,77,86,59,36,60
low,356,838,30,30,12,1,1,76.823,73.192,0,0.0,unknown,regular,76,38,80,83,97,97,75,95,74,91,66,63,67,69,74,81,77,54,55,74,93,78,86,61,37,62
medium,357,838,29,29,26,6,5,79.857,76.269,0,2.5807,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,358,838,30,30,35,15,15,78.728,75.192,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,40,65
starter,359,838,28,28,34,2,4,79.551,75.769,0,1.9956,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,360,838,29,29,8,0,0,76.643,73.154,0,0.4537,unknown,regular,75,38,79,82,97,97,74,94,73,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
low,361,838,31,31,12,1,1,76.645,73.231,0,0.0,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,362,838,31,31,26,6,5,75.508,71.885,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,72,90,64,61,64,67,73,80,76,53,54,73,92,77,85,59,36,60
great,363,838,31,31,35,15,15,79.509,75.731,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,76,95,80,88,65,35,66
starter,364,838,29,29,34,2,4,78.4,74.731,0,1.0782,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,63,36,65
bench,365,838,29,29,8,0,0,71.065,67.808,0,0.0878,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,366,838,31,31,12,1,1,76.103,72.577,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,62,66,68,73,81,76,55,56,73,92,77,86,60,38,61
medium,367,838,29,29,26,6,5,79.272,75.538,0,1.5689,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,64,36,66
great,368,838,30,30,35,15,15,79.929,76.346,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,369,838,31,31,34,2,4,78.712,75.269,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,370,838,29,29,8,0,0,75.623,72.154,0,0.2207,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,371,838,31,31,12,1,1,71.852,68.538,0,0.0,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,74,81,77,59,49,70,82,73,81,57,37,58
medium,372,838,31,31,26,6,5,79.588,75.808,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,35,66
great,373,838,29,29,35,15,15,77.513,74.0,3,0.6129,unknown,regular,76,39,80,83,98,97,75,95,73,91,67,65,69,71,74,82,77,57,58,74,93,78,86,63,39,64
starter,374,838,30,30,34,2,4,79.393,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,70,73,76,83,79,59,59,76,95,80,88,65,39,66
bench,375,838,30,30,8,0,0,69.929,66.731,0,0.0,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,376,838,29,29,12,1,1,72.304,68.769,0,0.1422,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,377,838,30,30,26,6,5,77.905,74.385,0,0.0,unknown,sharpie,77,39,78,81,95,95,76,96,75,93,68,65,69,71,76,83,79,61,58,76,91,79,87,63,39,64
great,378,838,29,29,35,15,15,79.71,76.115,0,2.356,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,379,838,29,29,34,2,4,78.121,74.615,0,0.7122,unknown,regular,76,39,81,84,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,380,838,30,30,8,0,0,77.774,74.308,0,0.0,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,381,838,29,29,12,1,1,79.152,75.654,0,0.7602,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,382,838,31,31,26,6,5,78.815,75.308,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,41,65
great,383,838,29,29,35,15,15,79.857,76.192,0,2.3451,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,384,838,30,30,34,2,4,78.581,75.077,0,0.0,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,385,838,30,30,8,0,0,75.837,72.231,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,54,55,73,92,77,86,59,36,60
low,386,838,31,31,12,1,1,76.823,73.192,0,0.0,unknown,regular,76,38,80,83,97,97,75,95,74,91,66,63,67,69,74,81,77,54,55,74,93,78,86,61,37,62
medium,387,838,30,30,26,6,5,79.857,76.269,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,388,838,31,31,35,15,15,78.728,75.192,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,40,65
starter,389,838,29,29,34,2,4,79.551,75.769,0,1.8959,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,390,838,30,30,8,0,0,76.643,73.154,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
low,391,838,32,32,12,1,1,76.645,73.231,0,0.0,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,392,838,32,32,26,6,5,75.508,71.885,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,72,90,64,61,64,67,73,80,76,53,54,73,92,77,85,59,36,60
great,393,838,32,32,35,15,15,79.509,75.731,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,76,95,80,88,65,35,66
starter,394,838,30,30,34,2,4,78.4,74.731,0,0.0,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,63,36,65
bench,395,838,30,30,8,0,0,71.065,67.808,0,0.0,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,396,838,32,32,12,1,1,76.103,72.577,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,62,66,68,73,81,76,55,56,73,92,77,86,60,38,61
medium,397,838,30,30,26,6,5,79.272,75.538,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,64,36,66
great,398,838,31,31,35,15,15,79.929,76.346,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,399,838,32,32,34,2,4,78.712,75.269,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,400,838,30,30,8,0,0,75.623,72.154,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,401,838,32,32,12,1,1,71.852,68.538,0,0.0,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,74,81,77,59,49,70,82,73,81,57,37,58
medium,402,838,32,32,26,6,5,79.588,75.808,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,35,66
great,403,838,30,30,35,15,15,77.513,74.0,0,0.0,unknown,regular,76,39,80,83,98,97,75,95,73,91,67,65,69,71,74,82,77,57,58,74,93,78,86,63,39,64
starter,404,838,31,31,34,2,4,79.393,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,70,73,76,83,79,59,59,76,95,80,88,65,39,66
bench,405,838,31,31,8,0,0,69.929,66.731,0,0.0,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,406,838,30,30,12,1,1,72.304,68.769,0,0.0,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,407,838,31,31,26,6,5,77.905,74.385,0,0.0,unknown,sharpie,77,39,78,81,95,95,76,96,75,93,68,65,69,71,76,83,79,61,58,76,91,79,87,63,39,64
great,408,838,30,30,35,15,15,79.71,76.115,0,0.0,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,409,838,30,30,34,2,4,78.121,74.615,0,0.0,unknown,regular,76,39,81,84,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,410,838,31,31,8,0,0,77.774,74.308,0,0.0,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,411,838,30,30,12,1,1,79.152,75.654,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,412,838,32,32,26,6,5,78.815,75.308,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,41,65
great,413,838,30,30,35,15,15,79.857,76.192,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,414,838,31,31,34,2,4,78.581,75.077,0,0.0,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,415,838,31,31,8,0,0,75.837,72.231,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,54,55,73,92,77,86,59,36,60
low,416,838,32,32,12,1,1,76.823,73.192,0,0.0,unknown,regular,76,38,80,83,97,97,75,95,74,91,66,63,67,69,74,81,77,54,55,74,93,78,86,61,37,62
medium,417,838,31,31,26,6,5,79.857,76.269,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,418,838,32,32,35,15,15,78.728,75.192,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,40,65
starter,419,838,30,30,34,2,4,79.551,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,420,838,31,31,8,0,0,76.643,73.154,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
low,421,838,33,33,12,1,1,76.645,73.231,0,0.0,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,422,838,33,33,26,6,5,75.508,71.885,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,72,90,64,61,64,67,73,80,76,53,54,73,92,77,85,59,36,60
great,423,838,33,33,35,15,15,79.509,75.731,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,76,95,80,88,65,35,66
starter,424,838,31,31,34,2,4,78.4,74.731,0,0.0,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,63,36,65
bench,425,838,31,31,8,0,0,71.065,67.808,0,0.0,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,426,838,33,33,12,1,1,76.103,72.577,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,62,66,68,73,81,76,55,56,73,92,77,86,60,38,61
medium,427,838,31,31,26,6,5,79.272,75.538,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,64,36,66
great,428,838,32,32,35,15,15,79.929,76.346,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,429,838,33,33,34,2,4,78.712,75.269,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,430,838,31,31,8,0,0,75.623,72.154,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,431,838,33,33,12,1,1,71.852,68.538,0,0.0,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,74,81,77,59,49,70,82,73,81,57,37,58
medium,432,838,33,33,26,6,5,79.588,75.808,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,35,66
great,433,838,31,31,35,15,15,77.513,74.0,0,0.0,unknown,regular,76,39,80,83,98,97,75,95,73,91,67,65,69,71,74,82,77,57,58,74,93,78,86,63,39,64
starter,434,838,32,32,34,2,4,79.393,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,70,73,76,83,79,59,59,76,95,80,88,65,39,66
bench,435,838,32,32,8,0,0,69.929,66.731,0,0.0,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,436,838,31,31,12,1,1,72.304,68.769,0,0.0,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,437,838,32,32,26,6,5,77.905,74.385,0,0.0,unknown,sharpie,77,39,78,81,95,95,76,96,75,93,68,65,69,71,76,83,79,61,58,76,91,79,87,63,39,64
great,438,838,31,31,35,15,15,79.71,76.115,0,0.0,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,439,838,31,31,34,2,4,78.121,74.615,0,0.0,unknown,regular,76,39,81,84,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,440,838,32,32,8,0,0,77.774,74.308,0,0.0,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,441,838,31,31,12,1,1,79.152,75.654,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,442,838,33,33,26,6,5,78.815,75.308,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,41,65
great,443,838,31,31,35,15,15,79.857,76.192,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,444,838,32,32,34,2,4,78.581,75.077,0,0.0,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,445,838,32,32,8,0,0,75.837,72.231,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,54,55,73,92,77,86,59,36,60
low,446,838,33,33,12,1,1,76.823,73.192,0,0.0,unknown,regular,76,38,80,83,97,97,75,95,74,91,66,63,67,69,74,81,77,54,55,74,93,78,86,61,37,62
medium,447,838,32,32,26,6,5,79.857,76.269,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,448,838,33,33,35,15,15,78.728,75.192,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,40,65
starter,449,838,31,31,34,2,4,79.551,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,450,838,32,32,8,0,0,76.643,73.154,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
low,451,838,34,34,12,1,1,76.645,73.231,0,-0.3151,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
