scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
low,296,3226,28,28,12,1,1,71.942,70.346,11,0.6452,unknown,regular,71,29,61,67,69,67,62,70,84,68,92,79,93,82,74,72,64,80,84,59,63,91,72,61,37,78
medium,297,3226,27,27,26,6,5,76.043,74.462,0,2.4711,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,298,3226,28,28,35,15,15,74.365,72.808,2,1.3526,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,40,80
starter,299,3226,26,26,34,2,4,74.981,73.231,3,2.0263,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,35,81
bench,300,3226,27,27,8,0,0,72.213,70.731,0,0.4458,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,301,3226,29,29,12,1,1,72.679,71.231,0,0.4171,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,302,3226,29,29,26,6,5,69.995,68.423,2,0.4471,unknown,regular,69,28,59,67,67,65,60,68,82,66,90,77,91,80,72,71,62,78,82,56,61,89,69,58,36,76
great,303,3226,29,29,35,15,15,74.905,73.154,2,2.0201,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,65,35,81
starter,304,3226,27,27,34,2,4,73.957,72.269,21,1.2219,unknown,regular,74,32,62,69,71,68,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
bench,305,3226,27,27,8,0,0,65.425,64.192,0,0.0857,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,306,3226,29,29,12,1,1,70.924,69.423,0,0.4759,unknown,regular,71,30,59,68,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,307,3226,27,27,26,6,5,74.831,73.115,4,1.7666,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,36,81
great,308,3226,28,28,35,15,15,76.116,74.538,0,3.2386,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,309,3226,29,29,34,2,4,74.54,73.077,0,1.2552,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,310,3226,27,27,8,0,0,70.027,68.577,0,0.2233,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,311,3226,29,29,12,1,1,67.726,66.385,4,0.1805,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,78,73,68,84,79,54,54,87,67,57,37,74
medium,312,3226,29,29,26,6,5,75.419,73.654,1,2.4678,unknown,regular,76,34,64,70,72,70,65,73,87,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
great,313,3226,27,27,35,15,15,73.168,71.654,0,0.5353,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,314,3226,28,28,34,2,4,74.831,73.231,0,1.7564,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,39,81
bench,315,3226,28,28,8,0,0,66.116,64.923,0,0.0534,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,316,3226,27,27,12,1,1,66.545,65.038,0,0.1416,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,317,3226,28,28,26,6,5,73.786,72.269,2,1.1789,unknown,sharpie,74,32,60,66,68,66,64,71,85,70,93,81,94,84,80,75,70,86,87,61,63,93,74,63,39,80
great,318,3226,27,27,35,15,15,75.87,74.269,0,2.2641,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,319,3226,27,27,34,2,4,74.125,72.615,0,0.7505,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,320,3226,28,28,8,0,0,73.021,71.577,0,0.4012,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,321,3226,27,27,12,1,1,74.788,73.308,0,0.7722,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,322,3226,29,29,26,6,5,74.668,73.154,0,1.3705,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,41,80
great,323,3226,27,27,35,15,15,75.817,74.154,0,2.0372,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,324,3226,28,28,34,2,4,74.168,72.692,0,0.9634,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,325,3226,28,28,8,0,0,70.5,68.923,2,0.4664,unknown,regular,70,29,59,67,68,65,60,68,82,66,90,77,91,80,73,72,63,79,83,57,62,90,70,59,36,76
low,326,3226,29,29,12,1,1,72.03,70.423,2,0.6268,unknown,regular,71,29,61,68,69,67,62,70,84,68,92,79,93,82,74,73,64,80,84,59,63,91,72,61,37,78
medium,327,3226,28,28,26,6,5,76.043,74.462,0,2.7191,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,328,3226,29,29,35,15,15,74.365,72.808,0,1.3493,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,40,80
starter,329,3226,27,27,34,2,4,74.981,73.231,0,2.0373,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,35,81
bench,330,3226,28,28,8,0,0,72.213,70.731,0,0.4508,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,331,3226,30,30,12,1,1,72.679,71.231,0,0.0,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,332,3226,30,30,26,6,5,69.995,68.423,0,0.0,unknown,regular,69,28,59,67,67,65,60,68,82,66,90,77,91,80,72,71,62,78,82,56,61,89,69,58,36,76
great,333,3226,30,30,35,15,15,74.905,73.154,0,0.0,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,65,35,81
starter,334,3226,28,28,34,2,4,73.957,72.269,0,1.0612,unknown,regular,74,32,62,69,71,68,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
bench,335,3226,28,28,8,0,0,65.425,64.192,0,0.0875,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,336,3226,30,30,12,1,1,70.924,69.423,0,0.0,unknown,regular,71,30,59,68,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,337,3226,28,28,26,6,5,74.831,73.115,0,1.6215,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,36,81
great,338,3226,29,29,35,15,15,76.116,74.538,0,2.9313,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,339,3226,30,30,34,2,4,74.54,73.077,0,0.0,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,340,3226,28,28,8,0,0,70.027,68.577,0,0.2206,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,341,3226,30,30,12,1,1,67.726,66.385,0,0.0,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,78,73,68,84,79,54,54,87,67,57,37,74
medium,342,3226,30,30,26,6,5,75.419,73.654,0,0.0,unknown,regular,76,34,64,70,72,70,65,73,87,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
great,343,3226,28,28,35,15,15,73.168,71.654,0,0.5711,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,344,3226,29,29,34,2,4,74.831,73.231,0,1.6413,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,39,81
bench,345,3226,29,29,8,0,0,66.116,64.923,0,0.0535,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,346,3226,28,28,12,1,1,66.545,65.038,0,0.1404,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,347,3226,29,29,26,6,5,73.786,72.269,0,1.0814,unknown,sharpie,74,32,60,66,68,66,64,71,85,70,93,81,94,84,80,75,70,86,87,61,63,93,74,63,39,80
great,348,3226,28,28,35,15,15,75.87,74.269,0,2.1668,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,349,3226,28,28,34,2,4,74.125,72.615,0,0.6612,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,350,3226,29,29,8,0,0,73.021,71.577,0,0.3988,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,351,3226,28,28,12,1,1,74.788,73.308,0,0.7724,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,352,3226,30,30,26,6,5,74.668,73.154,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,41,80
great,353,3226,28,28,35,15,15,75.817,74.154,0,1.9981,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,354,3226,29,29,34,2,4,74.168,72.692,0,0.9983,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,355,3226,29,29,8,0,0,70.545,68.962,1,0.4661,unknown,regular,70,29,59,68,68,65,60,68,82,66,90,77,91,80,73,72,63,79,83,57,62,90,70,59,36,76
low,356,3226,30,30,12,1,1,72.03,70.423,0,0.0,unknown,regular,71,29,61,68,69,67,62,70,84,68,92,79,93,82,74,73,64,80,84,59,63,91,72,61,37,78
medium,357,3226,29,29,26,6,5,76.043,74.462,0,2.5807,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,358,3226,30,30,35,15,15,74.365,72.808,0,0.0,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,40,80
starter,359,3226,28,28,34,2,4,74.981,73.231,0,1.9956,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,35,81
bench,360,3226,29,29,8,0,0,72.213,70.731,0,0.4537,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,361,3226,31,31,12,1,1,72.679,71.231,0,0.0,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,362,3226,31,31,26,6,5,69.995,68.423,0,0.0,unknown,regular,69,28,59,67,67,65,60,68,82,66,90,77,91,80,72,71,62,78,82,56,61,89,69,58,36,76
great,363,3226,31,31,35,15,15,74.905,73.154,0,0.0,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,65,35,81
starter,364,3226,29,29,34,2,4,73.957,72.269,0,1.0782,unknown,regular,74,32,62,69,71,68,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
bench,365,3226,29,29,8,0,0,65.425,64.192,0,0.0878,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,366,3226,31,31,12,1,1,70.924,69.423,0,0.0,unknown,regular,71,30,59,68,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,367,3226,29,29,26,6,5,74.831,73.115,0,1.5689,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,36,81
great,368,3226,30,30,35,15,15,76.116,74.538,0,0.0,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,369,3226,31,31,34,2,4,74.54,73.077,0,0.0,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,370,3226,29,29,8,0,0,70.027,68.577,0,0.2207,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,371,3226,31,31,12,1,1,67.726,66.385,0,0.0,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,78,73,68,84,79,54,54,87,67,57,37,74
medium,372,3226,31,31,26,6,5,75.419,73.654,0,0.0,unknown,regular,76,34,64,70,72,70,65,73,87,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
great,373,3226,29,29,35,15,15,73.213,71.692,1,0.6129,unknown,regular,74,32,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,374,3226,30,30,34,2,4,74.831,73.231,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,39,81
bench,375,3226,30,30,8,0,0,66.116,64.923,0,0.0,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,376,3226,29,29,12,1,1,66.545,65.038,0,0.1422,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,377,3226,30,30,26,6,5,73.786,72.269,0,0.0,unknown,sharpie,74,32,60,66,68,66,64,71,85,70,93,81,94,84,80,75,70,86,87,61,63,93,74,63,39,80
great,378,3226,29,29,35,15,15,75.87,74.269,0,2.356,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,379,3226,29,29,34,2,4,74.125,72.615,0,0.7122,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,380,3226,30,30,8,0,0,73.021,71.577,0,0.0,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,381,3226,29,29,12,1,1,74.788,73.308,0,0.7602,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,382,3226,31,31,26,6,5,74.668,73.154,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,41,80
great,383,3226,29,29,35,15,15,75.817,74.154,0,2.3451,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,384,3226,30,30,34,2,4,74.168,72.692,0,0.0,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,385,3226,30,30,8,0,0,70.545,68.962,0,0.0,unknown,regular,70,29,59,68,68,65,60,68,82,66,90,77,91,80,73,72,63,79,83,57,62,90,70,59,36,76
low,386,3226,31,31,12,1,1,72.03,70.423,0,0.0,unknown,regular,71,29,61,68,69,67,62,70,84,68,92,79,93,82,74,73,64,80,84,59,63,91,72,61,37,78
medium,387,3226,30,30,26,6,5,76.043,74.462,0,0.0,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,388,3226,31,31,35,15,15,74.365,72.808,0,0.0,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,40,80
starter,389,3226,29,29,34,2,4,74.981,73.231,0,1.8959,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,35,81
bench,390,3226,30,30,8,0,0,72.213,70.731,0,0.0,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,391,3226,32,32,12,1,1,72.679,71.231,0,0.0,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,392,3226,32,32,26,6,5,69.995,68.423,0,0.0,unknown,regular,69,28,59,67,67,65,60,68,82,66,90,77,91,80,72,71,62,78,82,56,61,89,69,58,36,76
great,393,3226,32,32,35,15,15,74.905,73.154,0,0.0,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,65,35,81
starter,394,3226,30,30,34,2,4,73.957,72.269,0,0.0,unknown,regular,74,32,62,69,71,68,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
bench,395,3226,30,30,8,0,0,65.425,64.192,0,0.0,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,396,3226,32,32,12,1,1,70.924,69.423,0,0.0,unknown,regular,71,30,59,68,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,397,3226,30,30,26,6,5,74.831,73.115,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,36,81
great,398,3226,31,31,35,15,15,76.116,74.538,0,0.0,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,399,3226,32,32,34,2,4,74.54,73.077,0,0.0,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,400,3226,30,30,8,0,0,70.027,68.577,0,0.0,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,401,3226,32,32,12,1,1,67.726,66.385,0,0.0,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,78,73,68,84,79,54,54,87,67,57,37,74
medium,402,3226,32,32,26,6,5,75.419,73.654,0,0.0,unknown,regular,76,34,64,70,72,70,65,73,87,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
great,403,3226,30,30,35,15,15,73.213,71.692,0,0.0,unknown,regular,74,32,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,404,3226,31,31,34,2,4,74.831,73.231,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,39,81
bench,405,3226,31,31,8,0,0,66.116,64.923,0,0.0,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,406,3226,30,30,12,1,1,66.545,65.038,0,0.0,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,407,3226,31,31,26,6,5,73.786,72.269,0,0.0,unknown,sharpie,74,32,60,66,68,66,64,71,85,70,93,81,94,84,80,75,70,86,87,61,63,93,74,63,39,80
great,408,3226,30,30,35,15,15,75.87,74.269,0,0.0,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,409,3226,30,30,34,2,4,74.125,72.615,0,0.0,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,410,3226,31,31,8,0,0,73.021,71.577,0,0.0,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,411,3226,30,30,12,1,1,74.788,73.308,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,412,3226,32,32,26,6,5,74.668,73.154,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,41,80
great,413,3226,30,30,35,15,15,75.817,74.154,0,0.0,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,414,3226,31,31,34,2,4,74.168,72.692,0,0.0,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,415,3226,31,31,8,0,0,70.545,68.962,0,0.0,unknown,regular,70,29,59,68,68,65,60,68,82,66,90,77,91,80,73,72,63,79,83,57,62,90,70,59,36,76
low,416,3226,32,32,12,1,1,72.03,70.423,0,0.0,unknown,regular,71,29,61,68,69,67,62,70,84,68,92,79,93,82,74,73,64,80,84,59,63,91,72,61,37,78
medium,417,3226,31,31,26,6,5,76.043,74.462,0,0.0,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,418,3226,32,32,35,15,15,74.365,72.808,0,0.0,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,40,80
starter,419,3226,30,30,34,2,4,74.981,73.231,0,0.0,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,35,81
bench,420,3226,31,31,8,0,0,72.213,70.731,0,0.0,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,421,3226,33,33,12,1,1,72.679,71.231,0,0.0,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,422,3226,33,33,26,6,5,69.995,68.423,0,0.0,unknown,regular,69,28,59,67,67,65,60,68,82,66,90,77,91,80,72,71,62,78,82,56,61,89,69,58,36,76
great,423,3226,33,33,35,15,15,74.905,73.154,0,0.0,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,65,35,81
starter,424,3226,31,31,34,2,4,73.957,72.269,0,0.0,unknown,regular,74,32,62,69,71,68,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
bench,425,3226,31,31,8,0,0,65.425,64.192,0,0.0,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,426,3226,33,33,12,1,1,70.924,69.423,0,0.0,unknown,regular,71,30,59,68,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,427,3226,31,31,26,6,5,74.831,73.115,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,36,81
great,428,3226,32,32,35,15,15,76.116,74.538,0,0.0,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,429,3226,33,33,34,2,4,74.54,73.077,0,0.0,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,430,3226,31,31,8,0,0,70.027,68.577,0,0.0,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,431,3226,33,33,12,1,1,67.726,66.385,0,0.0,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,78,73,68,84,79,54,54,87,67,57,37,74
medium,432,3226,33,33,26,6,5,75.419,73.654,0,0.0,unknown,regular,76,34,64,70,72,70,65,73,87,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
great,433,3226,31,31,35,15,15,73.213,71.692,0,0.0,unknown,regular,74,32,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,434,3226,32,32,34,2,4,74.831,73.231,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,39,81
bench,435,3226,32,32,8,0,0,66.116,64.923,0,0.0,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,436,3226,31,31,12,1,1,66.545,65.038,0,0.0,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,437,3226,32,32,26,6,5,73.786,72.269,0,0.0,unknown,sharpie,74,32,60,66,68,66,64,71,85,70,93,81,94,84,80,75,70,86,87,61,63,93,74,63,39,80
great,438,3226,31,31,35,15,15,75.87,74.269,0,0.0,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,439,3226,31,31,34,2,4,74.125,72.615,0,0.0,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,440,3226,32,32,8,0,0,73.021,71.577,0,0.0,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,441,3226,31,31,12,1,1,74.788,73.308,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,442,3226,33,33,26,6,5,74.668,73.154,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,41,80
great,443,3226,31,31,35,15,15,75.817,74.154,0,0.0,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,444,3226,32,32,34,2,4,74.168,72.692,0,0.0,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,445,3226,32,32,8,0,0,70.545,68.962,0,0.0,unknown,regular,70,29,59,68,68,65,60,68,82,66,90,77,91,80,73,72,63,79,83,57,62,90,70,59,36,76
