scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
starter,877,3226,27,27,34,2,4,79.991,78.115,13,3.5321,unknown,regular,76,35,71,79,80,76,73,79,91,78,96,88,96,90,79,81,69,85,89,71,73,96,82,72,39,87
bench,878,3226,26,26,8,0,0,74.522,73.038,3,1.3174,unknown,regular,75,34,62,72,71,69,64,72,86,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
zero,879,3226,27,27,0,0,0,73.932,72.462,3,1.1416,unknown,sharpie,74,32,59,65,67,65,64,71,85,70,93,81,94,84,82,80,73,88,86,61,62,92,74,63,39,80
low,880,3226,27,27,12,1,1,73.068,71.423,25,1.4409,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,82,86,61,64,91,74,63,35,79
medium,881,3226,26,26,26,6,5,74.037,72.385,21,1.6033,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,62,65,93,75,64,36,80
great,882,3226,27,27,35,15,15,75.055,73.385,4,2.3102,unknown,regular,75,34,63,73,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,76,65,37,81
starter,883,3226,25,25,34,2,4,73.26,71.769,0,0.4994,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,60,65,92,74,63,40,79
bench,884,3226,27,27,8,0,0,70.983,69.577,0,0.271,unknown,regular,70,27,60,67,68,66,61,69,83,67,91,78,92,81,73,72,63,78,83,58,63,90,71,60,41,77
zero,885,3226,27,27,0,0,0,73.597,72.154,0,0.8641,unknown,regular,74,33,62,69,70,68,63,71,85,69,93,80,94,83,77,73,67,83,87,61,65,92,74,63,41,79
low,886,3226,25,25,12,1,1,72.998,71.462,19,1.1032,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,61,65,91,74,63,38,79
medium,887,3226,25,25,26,6,5,82.998,81.038,3,3.5499,unknown,regular,83,53,75,80,81,79,76,82,91,79,97,88,97,90,85,83,77,90,93,73,77,96,83,75,36,88
great,888,3226,26,26,35,15,15,73.177,71.731,1,0.6616,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,40,79
starter,889,3226,26,26,34,2,4,80.255,78.462,12,2.7547,unknown,regular,81,35,73,77,78,77,74,79,90,76,96,86,97,90,84,81,74,85,92,68,75,95,81,70,40,86
bench,890,3226,26,26,8,0,0,74.419,72.846,1,1.5277,unknown,regular,74,33,63,70,71,69,65,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,39,80
zero,891,3226,27,27,0,0,0,70.959,69.423,10,0.5926,unknown,regular,70,29,60,66,68,66,61,69,83,67,91,78,91,81,73,71,63,79,83,58,63,90,71,60,37,77
low,892,3226,27,27,12,1,1,74.176,72.769,0,1.0194,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,893,3226,25,25,26,6,5,70.087,68.577,25,1.1301,late_bloomer,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,35,76
great,894,3226,27,27,35,15,15,76.998,75.192,10,2.8714,unknown,regular,76,35,69,75,76,74,65,77,89,71,95,82,96,85,79,79,69,85,89,63,72,95,76,65,37,81
starter,895,3226,27,27,34,2,4,73.427,71.923,2,1.0701,unknown,regular,73,32,62,69,70,68,64,71,85,70,93,80,94,83,76,74,66,82,86,60,65,92,73,63,40,79
bench,896,3226,27,27,8,0,0,70.112,68.731,0,0.233,unknown,regular,69,27,59,67,68,65,60,68,82,66,90,77,91,80,72,72,62,77,81,57,62,89,70,59,41,76
zero,897,3226,27,27,0,0,0,73.298,71.885,0,0.4351,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,61,65,92,74,63,42,79
low,898,3226,26,26,12,1,1,74.574,72.962,11,1.6807,unknown,regular,75,33,63,70,71,69,65,72,86,70,94,82,95,85,77,74,68,83,87,62,66,93,75,64,38,80
medium,899,3226,27,27,26,6,5,67.312,65.923,1,0.2392,decliner,regular,68,27,55,65,63,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,36,73
great,900,3226,26,26,35,15,15,82.509,80.731,1,3.361,unknown,regular,83,44,74,79,80,79,76,81,91,80,96,88,97,90,85,83,77,90,93,74,77,96,83,75,41,87
zero,901,3226,28,28,0,0,0,73.221,71.808,0,0.6572,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,41,79
low,902,3226,28,28,12,1,1,68.491,67.038,2,0.3241,unknown,regular,69,27,56,66,66,62,58,65,79,64,87,75,88,78,72,70,62,78,82,56,59,87,69,58,36,74
medium,903,3226,28,28,26,6,5,74.807,73.077,3,1.9198,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,35,81
great,904,3226,26,26,35,15,15,74.898,73.192,3,1.9282,unknown,regular,75,33,63,72,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,36,81
starter,905,3226,26,26,34,2,4,73.306,71.808,1,0.8072,unknown,regular,74,33,61,69,70,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,92,74,63,39,79
bench,906,3226,28,28,8,0,0,73.085,71.5,8,0.9979,unknown,regular,73,31,62,69,70,68,63,71,85,69,93,80,93,83,75,74,65,81,85,60,65,92,73,62,38,79
zero,907,3226,26,26,0,0,0,72.396,70.769,8,0.7995,unknown,regular,72,30,61,68,70,67,62,70,84,69,92,79,93,82,75,73,65,80,85,59,64,91,73,62,36,78
low,908,3226,27,27,12,1,1,74.829,73.269,3,1.6579,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,81,95,85,78,74,68,83,88,62,66,93,75,64,40,80
medium,909,3226,28,28,26,6,5,74.945,73.462,2,1.7207,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,84,78,74,68,84,88,62,66,93,75,64,42,80
great,910,3226,26,26,35,15,15,79.094,77.308,7,2.4043,unknown,regular,76,35,71,77,78,76,70,78,90,76,96,87,97,88,79,80,69,85,89,68,73,95,81,70,40,86
starter,911,3226,28,28,34,2,4,72.604,71.115,14,0.979,unknown,sharpie,73,30,57,63,65,63,63,70,84,69,92,80,93,83,81,78,71,87,85,60,60,91,73,62,37,79
bench,912,3226,28,28,8,0,0,74.136,72.423,15,1.5123,unknown,regular,74,33,63,70,71,69,64,71,85,70,93,81,95,84,77,74,67,83,87,61,65,93,74,64,35,80
zero,913,3226,26,26,0,0,0,70.155,68.692,0,0.1894,unknown,regular,69,26,59,67,68,66,60,68,82,66,90,77,91,80,72,71,62,77,82,57,62,90,70,59,39,76
low,914,3226,27,27,12,1,1,73.749,72.192,1,1.1774,unknown,regular,74,32,62,70,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,39,80
medium,915,3226,27,27,26,6,5,72.583,71.115,0,0.418,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,75,72,65,81,85,60,64,91,73,62,40,79
great,916,3226,26,26,35,15,15,72.298,70.692,19,0.9293,unknown,regular,72,30,61,67,69,67,62,70,84,68,92,79,93,82,75,72,65,81,85,60,64,91,73,62,36,78
starter,917,3226,27,27,34,2,4,75.123,73.615,0,1.7886,unknown,sharpie,75,33,60,66,68,66,65,72,86,71,94,82,95,85,84,82,76,89,88,62,63,93,75,64,39,81
bench,918,3226,26,26,8,0,0,74.097,72.615,2,1.0314,unknown,sharpie,74,33,60,67,68,66,63,71,85,69,93,80,94,83,83,80,73,88,87,61,63,92,74,63,39,79
zero,919,3226,26,26,0,0,0,72.352,70.885,0,0.3116,unknown,regular,72,30,61,68,69,67,63,70,84,68,92,79,93,82,75,73,65,81,85,59,64,91,72,62,40,78
low,920,3226,27,27,12,1,1,76.622,75.038,3,1.7249,unknown,regular,76,35,69,75,76,69,65,77,86,71,95,82,96,85,79,79,69,85,89,63,72,94,76,65,42,81
medium,921,3226,26,26,26,6,5,84.266,82.5,1,3.5331,unknown,regular,85,55,76,81,82,80,77,82,92,82,98,89,98,92,86,84,79,90,94,75,78,97,85,77,42,89
great,922,3226,28,28,35,15,15,77.47,75.769,7,2.9329,unknown,regular,76,35,71,77,78,76,65,79,89,71,95,82,95,85,79,81,69,85,89,63,72,95,76,65,41,81
starter,923,3226,26,26,34,2,4,77.984,76.192,19,2.2143,unknown,regular,76,34,68,74,76,74,70,77,89,76,95,85,96,88,79,79,69,85,89,63,71,94,81,70,38,85
bench,924,3226,27,27,8,0,0,73.497,72.038,0,0.5447,regular,regular,74,31,62,68,70,68,64,71,85,70,93,81,94,83,76,73,66,82,86,61,65,92,74,63,41,80
zero,925,3226,27,27,0,0,0,74.028,72.346,2,1.285,unknown,regular,74,32,62,72,71,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
low,926,3226,28,28,12,1,1,74.494,72.846,4,1.6202,unknown,regular,75,33,63,70,71,69,65,72,86,70,94,81,95,84,77,74,68,83,87,62,66,93,75,64,37,80
medium,927,3226,27,27,26,6,5,83.078,81.269,1,3.7125,unknown,regular,83,53,75,80,81,79,75,81,91,80,97,88,98,91,85,83,77,90,93,74,77,97,83,75,40,87
great,928,3226,28,28,35,15,15,74.945,73.385,2,1.545,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,40,81
starter,929,3226,26,26,34,2,4,77.575,75.654,11,2.829,unknown,regular,76,35,69,78,76,74,65,77,89,71,95,86,96,88,79,79,69,85,89,63,71,95,76,65,35,86
bench,930,3226,27,27,8,0,0,74.792,73.192,2,1.6195,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,84,77,74,68,83,88,62,66,93,75,64,39,80
zero,931,3226,26,26,0,0,0,69.04,67.538,1,0.2634,unknown,regular,70,28,57,65,65,63,59,66,80,65,88,76,89,79,72,69,62,78,82,57,60,87,70,59,35,75
low,932,3226,27,27,12,1,1,70.814,69.308,4,0.4968,unknown,regular,71,30,59,67,68,65,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,37,76
medium,933,3226,27,27,26,6,5,80.72,78.962,9,3.4934,unknown,sharpie,82,45,62,69,71,69,75,80,91,79,96,88,97,90,89,90,85,93,93,70,66,96,82,72,36,87
great,934,3226,27,27,35,15,15,79.283,77.5,17,2.5074,unknown,regular,81,35,70,75,77,75,71,78,90,77,95,86,96,89,79,80,69,85,93,69,72,95,82,71,39,86
starter,935,3226,28,28,34,2,4,76.633,74.808,9,2.4743,unknown,regular,76,34,69,75,76,73,65,77,89,71,94,82,95,85,79,80,69,85,89,63,66,95,76,65,36,81
bench,936,3226,27,27,8,0,0,71.471,70.0,0,0.347,unknown,regular,71,29,60,67,68,66,62,69,83,68,91,79,92,82,74,71,64,79,84,58,63,90,72,61,39,78
zero,937,3226,26,26,0,0,0,69.969,68.423,5,0.4433,unknown,regular,70,29,58,65,67,65,60,67,81,66,89,77,90,80,73,70,63,79,83,57,61,89,70,59,35,76
low,938,3226,28,28,12,1,1,71.274,69.846,0,0.4626,unknown,regular,72,30,59,68,68,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,39,77
medium,939,3226,28,28,26,6,5,70.686,69.154,2,0.4931,unknown,regular,70,29,59,67,68,66,61,68,82,67,91,78,91,80,73,72,63,79,83,57,62,90,70,59,37,76
great,940,3226,28,28,35,15,15,74.764,73.038,11,1.834,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,35,81
starter,941,3226,27,27,34,2,4,75.236,73.577,3,1.9379,unknown,regular,75,34,63,74,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,62,66,93,75,65,38,81
bench,942,3226,26,26,8,0,0,75.078,73.577,1,1.196,unknown,regular,76,34,63,72,71,69,65,72,86,71,94,82,95,85,79,74,68,84,88,63,66,93,76,65,41,81
zero,943,3226,27,27,0,0,0,72.642,71.154,1,0.6502,unknown,regular,73,32,61,69,69,67,62,70,84,68,92,79,93,82,76,72,66,82,86,60,64,91,73,62,39,78
low,944,3226,28,28,12,1,1,67.793,66.385,0,-0.4855,decliner,regular,67,24,57,63,65,63,59,66,80,65,88,76,89,78,69,68,59,74,79,54,60,87,67,57,38,74
medium,945,3226,26,26,26,6,5,74.893,73.5,0,0.8412,unknown,sharpie,75,33,59,67,68,66,65,72,86,71,94,82,95,85,83,80,74,88,88,62,63,93,75,64,42,81
great,946,3226,27,27,35,15,15,75.961,74.038,3,1.6437,unknown,genetic_freak,75,33,73,79,79,78,65,72,86,71,94,82,95,84,73,71,64,79,87,62,75,93,75,64,35,81
starter,947,3226,26,26,34,2,4,70.306,68.808,1,0.4013,unknown,regular,71,30,58,66,67,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,89,71,60,36,76
bench,948,3226,28,28,8,0,0,74.154,72.654,2,1.3012,unknown,regular,74,33,62,74,71,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,41,80
zero,949,3226,27,27,0,0,0,73.698,72.115,0,1.1004,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,81,94,84,76,74,67,82,86,61,65,92,74,63,38,80
low,950,3226,27,27,12,1,1,74.105,72.577,2,1.2621,unknown,regular,74,33,62,72,71,69,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,40,80
medium,951,3226,27,27,26,6,5,82.738,80.923,1,3.4988,unknown,regular,82,45,76,81,81,80,74,82,91,79,97,88,98,90,85,84,77,90,93,72,78,96,83,74,41,87
great,952,3226,28,28,35,15,15,75.557,74.038,2,2.1217,unknown,regular,76,34,63,76,71,69,65,72,86,71,94,82,95,85,78,80,68,85,89,63,66,93,76,65,42,81
starter,953,3226,27,27,34,2,4,73.661,72.0,18,1.2174,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,36,80
bench,954,3226,27,27,8,0,0,69.788,68.308,0,0.2403,unknown,regular,69,26,59,66,67,65,60,68,82,66,90,77,91,80,71,70,62,77,82,56,62,89,69,58,38,76
zero,955,3226,26,26,0,0,0,72.803,71.308,0,0.4245,unknown,regular,73,31,61,68,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,63,39,79
low,956,3226,28,28,12,1,1,74.176,72.769,0,1.1303,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,957,3226,27,27,26,6,5,72.733,71.077,24,1.1389,unknown,regular,73,31,61,68,70,67,63,70,84,69,92,80,93,82,76,73,66,81,86,60,64,91,73,62,35,78
great,958,3226,28,28,35,15,15,74.855,73.231,4,1.8899,unknown,regular,75,33,63,72,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,38,81
starter,959,3226,27,27,34,2,4,73.223,71.692,2,0.9842,regular,regular,73,32,62,69,70,68,63,71,85,69,93,80,93,83,76,73,66,82,86,60,65,92,73,62,39,79
bench,960,3226,27,27,8,0,0,67.686,66.269,0,0.1225,decliner,regular,68,26,56,62,64,62,58,65,79,64,87,75,88,78,70,67,61,76,80,55,59,86,69,58,36,74
zero,961,3226,27,27,0,0,0,72.756,71.346,0,0.3269,unknown,regular,73,30,61,69,70,67,63,70,84,69,92,80,93,83,75,73,65,81,85,60,64,92,73,62,42,79
low,962,3226,28,28,12,1,1,70.176,68.692,0,0.0,early_peak,regular,71,30,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,88,71,60,36,76
medium,963,3226,26,26,26,6,5,84.718,82.885,1,3.8467,unknown,regular,85,55,77,82,82,81,78,83,93,82,98,90,98,92,86,85,79,91,94,76,79,97,85,77,41,89
great,964,3226,27,27,35,15,15,76.806,75.115,7,2.1873,unknown,regular,76,34,63,75,77,75,65,78,90,71,95,82,95,85,79,80,69,84,89,63,72,94,76,65,40,81
starter,965,3226,28,28,34,2,4,74.176,72.769,0,1.0748,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
bench,966,3226,26,26,8,0,0,70.725,69.192,4,0.4839,unknown,regular,71,30,59,66,68,65,60,68,82,66,90,77,91,80,74,71,64,80,84,58,62,90,71,60,36,76
zero,967,3226,28,28,0,0,0,67.319,65.885,1,0.2364,unknown,regular,68,26,55,65,64,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,35,73
low,968,3226,26,26,12,1,1,74.691,73.038,2,1.6487,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,77,74,68,83,88,62,66,93,75,64,37,81
medium,969,3226,27,27,26,6,5,75.274,73.615,4,2.2276,unknown,regular,75,34,63,74,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,63,66,93,75,65,38,81
great,970,3226,26,26,35,15,15,78.638,76.731,15,2.7852,unknown,jokester,76,35,69,77,76,74,71,77,89,76,95,86,96,88,79,81,69,85,89,68,72,95,81,70,36,85
starter,971,3226,27,27,34,2,4,74.985,73.269,4,1.8783,unknown,regular,75,33,63,72,71,69,65,72,86,71,94,82,95,85,78,77,68,84,88,62,66,93,75,64,36,81
bench,972,3226,28,28,8,0,0,73.505,71.846,16,1.1538,unknown,regular,73,31,62,69,70,68,64,71,85,70,93,80,94,84,76,73,66,82,86,61,65,92,74,63,36,80
zero,973,3226,27,27,0,0,0,69.164,67.885,4,0.1706,unknown,sharpie,68,25,53,59,61,59,60,68,81,65,90,76,90,79,79,74,69,85,81,56,56,89,69,59,39,75
low,974,3226,27,27,12,1,1,72.836,71.385,0,0.4269,unknown,regular,73,30,62,68,70,67,63,71,84,69,92,80,93,83,75,73,65,81,85,60,65,92,73,62,41,79
medium,975,3226,26,26,26,6,5,71.186,69.692,1,0.4418,unknown,regular,72,30,59,67,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,37,77
great,976,3226,27,27,35,15,15,80.939,79.154,18,3.3692,unknown,regular,82,44,70,79,79,76,72,78,90,77,96,87,96,89,85,82,75,89,93,70,73,96,82,72,39,87
starter,977,3226,28,28,34,2,4,80.398,78.5,10,3.7602,unknown,regular,76,35,72,79,80,77,74,80,91,79,96,88,96,90,79,82,69,85,89,72,74,96,83,73,39,87
bench,978,3226,27,27,8,0,0,74.609,73.115,2,1.3185,unknown,regular,75,34,63,73,71,69,64,72,86,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
zero,979,3226,28,28,0,0,0,74.042,72.577,3,1.1416,unknown,sharpie,74,32,59,65,67,65,64,71,85,70,93,81,94,84,83,80,74,89,86,61,62,92,74,63,39,80
low,980,3226,28,28,12,1,1,73.884,72.192,20,1.4667,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,62,65,92,74,64,35,80
medium,981,3226,27,27,26,6,5,74.457,72.769,10,1.6708,unknown,regular,75,33,63,70,71,69,65,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,36,80
great,982,3226,28,28,35,15,15,75.187,73.5,3,2.2573,unknown,regular,75,34,63,74,71,69,65,72,86,71,94,82,95,85,78,77,68,84,88,62,66,93,76,65,37,81
starter,983,3226,26,26,34,2,4,73.26,71.769,0,0.5348,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,60,65,92,74,63,40,79
bench,984,3226,28,28,8,0,0,70.983,69.577,0,0.2696,unknown,regular,70,27,60,67,68,66,61,69,83,67,91,78,92,81,73,72,63,78,83,58,63,90,71,60,41,77
zero,985,3226,28,28,0,0,0,73.597,72.154,0,0.8641,unknown,regular,74,33,62,69,70,68,63,71,85,69,93,80,94,83,77,73,67,83,87,61,65,92,74,63,41,79
low,986,3226,26,26,12,1,1,73.543,71.962,13,1.1014,unknown,regular,73,32,62,69,70,68,64,71,85,70,93,80,94,84,76,74,66,82,86,61,65,92,74,63,38,79
medium,987,3226,26,26,26,6,5,83.033,81.077,1,3.8042,unknown,regular,83,54,75,80,81,79,76,82,91,79,97,88,97,90,85,83,77,90,93,73,77,96,83,75,36,88
great,988,3226,27,27,35,15,15,73.177,71.731,0,0.6206,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,40,79
starter,989,3226,27,27,34,2,4,80.562,78.769,8,2.8268,unknown,regular,82,35,73,77,78,77,74,79,90,77,96,87,97,90,84,81,75,85,93,69,75,95,82,71,40,86
bench,990,3226,27,27,8,0,0,74.51,72.923,2,1.5206,unknown,regular,74,33,63,72,71,69,65,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,39,80
zero,991,3226,28,28,0,0,0,71.089,69.538,3,0.5926,unknown,regular,70,29,60,67,68,66,61,69,83,67,91,78,92,81,73,72,63,79,83,58,63,90,71,60,37,77
low,992,3226,28,28,12,1,1,74.176,72.769,0,1.0332,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,993,3226,26,26,26,6,5,71.087,69.538,25,1.2367,late_bloomer,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,35,77
great,994,3226,28,28,35,15,15,77.422,75.577,10,3.1851,unknown,regular,76,35,70,76,77,75,65,78,90,71,96,82,96,85,79,80,69,85,89,63,73,96,76,65,37,81
starter,995,3226,28,28,34,2,4,73.427,71.923,0,1.0418,unknown,regular,73,32,62,69,70,68,64,71,85,70,93,80,94,83,76,74,66,82,86,60,65,92,73,63,40,79
bench,996,3226,28,28,8,0,0,70.112,68.731,0,0.2316,unknown,regular,69,27,59,67,68,65,60,68,82,66,90,77,91,80,72,72,62,77,81,57,62,89,70,59,41,76
zero,997,3226,28,28,0,0,0,73.298,71.885,0,0.4351,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,61,65,92,74,63,42,79
low,998,3226,27,27,12,1,1,74.665,73.038,2,1.6603,unknown,regular,75,33,63,72,71,69,65,72,86,70,94,82,95,85,77,74,68,83,87,62,66,93,75,64,38,80
medium,999,3226,28,28,26,6,5,66.385,65.038,-23,-1.0825,decliner,regular,67,27,54,64,62,60,56,63,77,62,85,73,86,76,70,66,60,76,80,55,57,84,67,56,36,72
great,1000,3226,27,27,35,15,15,82.544,80.769,1,3.6481,unknown,regular,83,45,74,79,80,79,76,81,91,80,96,88,97,90,85,83,77,90,93,74,77,96,83,75,41,87
zero,1001,3226,29,29,0,0,0,73.221,71.808,0,0.6572,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,41,79
low,1002,3226,29,29,12,1,1,68.578,67.115,2,0.3194,unknown,regular,69,27,56,67,66,63,58,65,79,64,87,75,88,78,72,70,62,78,82,56,59,87,69,58,36,74
medium,1003,3226,29,29,26,6,5,74.985,73.231,4,1.7978,unknown,regular,75,33,63,72,71,69,65,72,86,71,94,82,95,85,78,77,68,84,88,62,66,93,75,64,35,81
great,1004,3226,27,27,35,15,15,75.076,73.346,4,1.9789,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,85,78,77,68,84,88,62,66,93,75,64,36,81
starter,1005,3226,27,27,34,2,4,73.306,71.808,0,0.731,unknown,regular,74,33,61,69,70,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,92,74,63,39,79
bench,1006,3226,29,29,8,0,0,73.202,71.615,3,0.9921,unknown,regular,73,31,62,69,70,68,63,71,85,69,93,80,94,83,75,74,66,81,85,60,65,92,73,63,38,79
zero,1007,3226,27,27,0,0,0,72.524,70.885,3,0.7995,unknown,regular,72,30,61,69,70,67,63,70,84,69,92,79,93,82,75,73,65,80,85,59,64,92,73,62,36,78
low,1008,3226,28,28,12,1,1,74.874,73.308,1,1.6592,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,81,95,85,78,74,68,83,88,62,66,93,75,64,40,80
medium,1009,3226,29,29,26,6,5,74.945,73.462,0,1.5427,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,84,78,74,68,84,88,62,66,93,75,64,42,80
great,1010,3226,27,27,35,15,15,79.292,77.5,5,2.2016,unknown,regular,76,35,71,77,78,76,71,78,90,77,96,87,97,89,79,80,69,85,89,69,73,95,81,71,40,86
starter,1011,3226,29,29,34,2,4,72.924,71.423,8,0.915,unknown,sharpie,73,30,57,63,65,63,63,71,85,69,93,80,93,83,82,79,72,88,85,60,60,92,73,62,37,79
bench,1012,3226,29,29,8,0,0,74.469,72.731,8,1.5105,unknown,regular,74,33,63,72,71,69,64,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,35,80
zero,1013,3226,27,27,0,0,0,70.155,68.692,0,0.1894,unknown,regular,69,26,59,67,68,66,60,68,82,66,90,77,91,80,72,71,62,77,82,57,62,90,70,59,39,76
low,1014,3226,28,28,12,1,1,73.794,72.231,1,1.1721,unknown,regular,74,32,62,71,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,39,80
medium,1015,3226,28,28,26,6,5,72.583,71.115,0,0.4166,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,75,72,65,81,85,60,64,91,73,62,40,79
great,1016,3226,27,27,35,15,15,72.961,71.308,16,0.9328,unknown,regular,73,30,62,68,70,68,63,71,85,69,93,80,93,83,75,73,65,81,85,60,65,92,73,62,36,79
starter,1017,3226,28,28,34,2,4,75.123,73.615,0,1.8207,unknown,sharpie,75,33,60,66,68,66,65,72,86,71,94,82,95,85,84,82,76,89,88,62,63,93,75,64,39,81
bench,1018,3226,27,27,8,0,0,74.17,72.692,2,1.04,unknown,sharpie,74,33,60,67,68,66,63,71,85,69,93,80,94,83,83,80,74,89,87,61,63,92,74,63,39,79
zero,1019,3226,27,27,0,0,0,72.352,70.885,0,0.3116,unknown,regular,72,30,61,68,69,67,63,70,84,68,92,79,93,82,75,73,65,81,85,59,64,91,72,62,40,78
low,1020,3226,28,28,12,1,1,76.664,75.077,1,1.7652,unknown,regular,76,35,69,75,77,69,65,77,86,71,95,82,96,85,79,79,69,85,89,63,72,94,76,65,42,81
medium,1021,3226,27,27,26,6,5,84.301,82.538,1,3.8142,unknown,regular,85,56,76,81,82,80,77,82,92,82,98,89,98,92,86,84,79,90,94,75,78,97,85,77,42,89
great,1022,3226,29,29,35,15,15,77.637,75.923,4,2.9384,unknown,regular,76,35,71,77,78,77,65,79,90,71,95,82,96,85,79,81,69,85,89,63,73,95,76,65,41,81
starter,1023,3226,27,27,34,2,4,78.565,76.731,14,2.2297,unknown,regular,76,34,69,75,77,75,71,78,90,77,95,86,96,89,79,80,69,85,89,63,72,94,81,71,38,86
bench,1024,3226,28,28,8,0,0,73.497,72.038,0,0.547,regular,regular,74,31,62,68,70,68,64,71,85,70,93,81,94,83,76,73,66,82,86,61,65,92,74,63,41,80
zero,1025,3226,28,28,0,0,0,74.074,72.385,1,1.285,unknown,regular,74,32,62,73,71,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
