ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
2502,Pavan,P  A  V  A  N,0,0,1,0,0,0,0,0,0,0,0,0,3,185,R,B,5,5,52,80,82,80,78,73,76,71,66,66,64,72,71,70,55,76,62,56,62,73,83,68,60,72,50,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,80,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,32
2503,Passoni,P A S S O N I,0,0,0,0,1,0,0,0,0,0,0,0,5,182,R,B,5,4,70,67,79,81,73,70,71,75,74,69,80,77,84,75,68,83,70,75,83,72,73,78,64,72,50,78,5,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,7,1,1,32,78,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,28
2504,Cesar Prates,CESAR PRATES,0,0,0,1,0,1,0,1,0,0,0,1,6,174,R,B,5,6,76,60,74,88,85,80,72,75,74,82,72,73,72,85,72,88,71,83,84,70,80,77,83,66,50,65,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,A,2,1,1,1,31,71,Brazil,4,0,1,-4,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Livorno,12
2505,Giallombardo,GIALLOMBARDO,0,0,0,1,0,1,0,1,0,0,0,0,4,175,L,L,3,4,64,59,71,79,85,82,68,76,74,77,68,66,69,67,56,76,60,62,65,70,78,74,68,65,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,70,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,14
2506,Vidigal,V I D I G A L,0,0,0,0,1,0,1,0,0,0,0,0,7,184,R,B,5,5,68,68,84,90,80,74,74,70,74,75,76,72,74,70,65,82,64,52,56,79,82,78,68,75,50,78,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,33,83,Portugal,3,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Livorno,8
2507,Morrone,M O R R O N E,0,0,0,0,1,0,1,0,0,0,0,0,7,179,R,B,6,6,70,67,75,87,76,75,77,75,74,75,74,73,75,74,73,79,70,65,78,72,77,75,73,74,50,82,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,72,Italy,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,4
2508,C. Lucarelli,C. LUCARELLI,0,0,0,0,0,0,0,0,0,0,0,1,12,188,R,B,5,5,89,37,88,82,78,78,83,76,82,75,73,76,70,70,87,86,87,82,77,90,78,84,92,91,50,78,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,85,Italy,1,0,1,-1,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Livorno,99
2509,Bakayoko,BAKAYOKO,0,0,0,0,0,0,0,0,0,0,0,1,12,183,R,B,6,6,82,28,83,75,81,84,77,88,81,83,72,73,73,75,73,84,87,54,50,72,82,77,80,70,50,67,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,29,75,Cote d'Ivoire,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Livorno,11
2510,Manitta,M A N I T T A,1,0,0,0,0,0,0,0,0,0,0,0,0,188,R,B,4,4,30,76,82,61,65,67,84,68,52,50,53,50,54,62,40,77,43,42,45,46,79,54,63,68,77,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,83,Italy,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,23
2511,E. Grosso,E. GROSSO,1,0,0,0,0,0,0,0,0,0,0,0,0,185,R,B,4,4,30,72,78,56,66,68,78,67,42,43,50,52,56,60,35,75,35,36,32,40,78,45,56,68,76,64,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,80,Italy,1,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Livorno,22
2512,Fanucci,F A N U C C I,0,0,1,0,0,0,0,0,0,0,0,0,3,180,R,B,4,5,50,77,79,72,73,65,70,68,62,64,67,66,67,63,52,75,54,49,44,72,74,65,53,72,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,75,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,2
2513,Argilli,A R G I L L I,0,0,1,1,1,0,0,0,0,0,0,0,3,178,R,R,5,5,60,74,75,82,74,69,77,67,68,64,66,74,69,68,56,81,65,59,62,74,82,68,55,75,50,78,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,33,70,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,10
2514,Pasquale,PASQUALE,0,0,0,1,0,1,0,1,0,0,0,0,4,182,L,L,4,4,70,62,75,83,82,76,66,73,75,79,67,74,78,72,63,77,64,70,68,62,76,76,75,62,50,65,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,72,Italy,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,26
2515,Pfertzel,PFERTZEL,0,0,0,1,0,1,0,1,0,0,0,0,6,182,R,B,5,6,67,60,72,83,83,83,70,73,78,82,69,70,72,71,61,81,66,55,62,75,79,74,74,65,50,73,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,75,France,1,0,1,0,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Livorno,7
2516,Balleri,B A L L E R I,0,0,0,1,0,1,0,0,0,0,0,0,6,183,R,B,5,5,64,68,78,86,81,72,72,73,72,71,70,71,70,69,65,75,64,60,58,74,78,69,72,72,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,37,74,Italy,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,69
2517,A. Filippini,A. FILIPPINI,0,0,0,0,1,1,1,1,0,0,0,0,8,168,R,B,5,5,72,67,74,91,82,81,82,76,76,78,74,75,76,72,70,79,68,60,65,74,81,75,73,73,50,80,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,33,66,Italy,1,0,1,-3,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Livorno,3
2518,Vigiani,V I G I A N I,0,0,0,0,0,0,1,1,1,0,0,1,9,182,R,B,5,5,75,54,74,85,82,82,76,77,80,83,76,73,75,77,71,80,70,63,66,70,73,79,83,74,50,75,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,75,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Reggina,18
2519,Danilevicius,DANILEVICIUS,0,0,0,0,0,0,0,0,0,0,0,1,12,188,R,B,5,5,78,40,81,82,81,80,79,73,76,79,70,68,66,68,78,83,70,55,60,78,74,76,74,69,50,76,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,82,Lithuania,1,2,26,0,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Livorno,5
2520,Paulinho,PAULINHO,0,0,0,0,0,0,0,0,0,0,1,1,12,176,R,B,5,5,69,33,71,82,80,81,73,76,78,78,71,65,69,67,65,73,64,56,65,66,68,75,77,63,50,66,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,72,Brazil,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,21
2521,Storari,S T O R A R I,1,0,0,0,0,0,0,0,0,0,0,0,0,187,R,B,4,4,30,84,79,62,73,77,92,74,45,42,47,58,60,73,38,79,38,37,36,40,85,52,60,72,82,70,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,1,1,1,29,76,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,4
2522,Abejon,A B E J O N,0,0,0,0,1,0,1,0,0,0,0,0,7,185,R,B,4,4,70,67,81,82,76,74,76,76,74,68,75,75,73,74,72,81,73,68,71,77,80,60,71,74,60,78,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,76,Uruguay,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Atalanta,23
2523,Zanchi,Z A N C H I,0,1,1,1,1,0,0,0,0,0,0,0,3,178,R,B,5,5,54,79,79,79,72,74,75,69,68,70,72,71,72,68,64,77,62,61,63,76,79,72,58,72,50,76,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,29,74,Italy,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,27
2524,Parisi,P A R I S I,0,0,0,1,0,1,0,1,0,0,0,0,4,184,L,L,4,4,74,54,77,78,78,73,72,73,74,77,73,77,83,88,65,88,68,78,74,69,76,75,82,71,50,66,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,B,1,8,1,1,29,77,Italy,1,2,12,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,19
2525,C. Coppola,C. COPPOLA,0,0,0,0,1,0,1,1,0,0,0,0,7,175,R,R,5,5,68,72,71,88,76,77,76,75,72,74,74,71,71,76,63,83,62,63,62,68,75,75,60,78,50,82,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,27,68,Italy,1,0,1,-1,-2,0,1,1,2,0,1,1,0,-1,R,White,0,0,Livorno,16
2526,Sullo,S  U  L  L  O,0,0,0,0,0,0,1,1,1,0,0,0,9,182,R,B,5,6,75,52,75,76,75,73,78,72,77,72,77,73,79,75,72,81,73,62,70,75,74,81,75,78,50,81,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,35,77,Italy,1,0,1,-2,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Messina,2
2527,Pelagotti,PELAGOTTI,1,0,0,0,0,0,0,0,0,0,0,0,0,188,R,B,4,4,30,70,75,57,65,67,77,67,43,46,45,48,56,62,35,76,40,41,40,41,77,40,50,66,71,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,17,82,Italy,1,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Empoli,10
2528,Iliev,I  L  I  E  V,0,0,0,0,0,0,0,1,0,1,1,1,12,182,R,B,5,6,76,48,77,84,85,85,70,82,84,79,74,72,77,77,74,82,73,65,75,67,73,83,85,74,50,74,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,2,2,1,1,26,78,Serbia and Montenegro,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,10
2529,Floccari,FLOCCARI,0,0,0,0,0,0,0,0,0,0,0,1,12,178,R,B,5,5,72,34,78,83,82,83,77,77,78,76,74,70,67,65,76,78,76,65,66,78,84,80,83,74,50,76,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,74,Italy,1,0,1,-5,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Messina,18
2530,Di Napoli,DI NAPOLI,0,0,0,0,0,0,0,1,1,1,0,1,12,177,L,B,4,4,78,32,81,82,78,82,76,77,82,77,76,70,77,76,77,80,75,78,82,78,80,84,86,70,50,67,5,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,32,75,Italy,1,0,1,-2,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Messina,11
2531,Caglioni,CAGLIONI,1,0,0,0,0,0,0,0,0,0,0,0,0,189,L,B,4,4,30,76,78,58,66,66,82,70,45,46,45,52,55,56,38,76,37,36,39,43,76,46,62,62,72,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,83,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,88
2532,Olorunleke,OLORUNLEKE,0,0,1,1,0,0,0,0,0,0,0,0,3,183,R,R,5,5,58,70,81,81,78,79,62,73,64,72,63,64,63,65,52,77,58,59,62,71,81,66,67,64,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,75,Nigeria,4,0,1,1,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Messina,3
2533,Morello,M O R E L L O,0,1,1,0,1,0,0,0,0,0,0,0,3,187,R,B,5,5,52,78,79,78,74,76,70,67,63,63,61,63,53,63,65,66,63,56,66,76,78,62,76,73,50,76,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,84,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,31
2534,S. Masiello,MASIELLO,0,0,0,0,1,0,0,0,0,0,0,0,5,178,R,B,5,5,70,64,73,80,78,77,73,76,75,73,78,71,80,72,63,76,65,66,68,68,76,79,63,71,50,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,70,Italy,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,R,White,0,0,Messina,17
2535,Alvarez,A L V A R E Z,0,0,0,1,0,1,1,1,0,1,0,0,6,171,R,B,5,5,69,58,69,79,95,92,66,90,73,78,68,69,67,70,52,77,61,54,62,68,76,72,70,65,50,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,68,Honduras,4,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Messina,21
2536,Lavecchia,LAVECCHIA,0,0,0,1,1,0,1,1,0,0,0,0,7,176,R,R,5,5,65,60,73,80,76,74,70,72,75,78,74,70,73,71,63,76,62,60,66,68,73,76,72,66,50,68,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,72,Italy,1,0,1,2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Messina,77
2537,De Vezze,D E   V E Z Z E,0,0,0,0,0,0,1,0,0,0,0,0,7,173,R,B,5,5,65,65,69,83,75,76,75,72,70,70,72,68,66,68,60,75,60,57,55,71,75,72,68,70,50,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,70,Italy,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,5
2538,N. Cordova,N. CORDOVA,0,0,0,0,0,0,1,0,1,0,0,0,9,175,R,B,5,5,69,60,70,76,75,80,70,80,76,76,78,75,80,79,70,82,68,76,75,66,74,78,67,66,50,65,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,75,Chile,2,2,26,-3,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Messina,20
2539,Ogasawara,OGASAWARA,0,0,0,0,0,0,1,0,1,0,0,0,9,173,R,B,5,5,75,58,75,81,73,74,75,76,80,73,82,79,80,60,75,85,72,82,81,69,74,83,79,70,50,77,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,2,1,1,27,72,Japan,2,1,30,5,1,3,-7,-3,0,1,-1,0,0,-3,N,None,0,0,Messina,16
2540,Straus,S T R A U S,0,0,0,0,0,0,1,1,0,0,0,0,8,166,L,R,5,5,70,30,66,76,77,76,71,75,74,76,71,70,67,71,70,70,70,60,72,62,68,76,70,64,50,65,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,68,Slovenia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,30
2541,Kaladze,K A L A D Z E,0,0,1,1,1,1,0,0,0,0,0,0,3,186,L,L,4,4,66,88,85,86,77,80,80,75,74,76,73,76,76,77,65,85,64,62,70,83,84,76,70,80,50,81,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,28,76,Georgia,1,1,113,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,A.C. Milan,4
2542,Serginho,SERGINHO,0,0,0,1,0,1,0,1,0,1,1,0,8,181,L,L,4,3,77,55,70,77,93,86,73,85,85,92,75,80,82,83,72,80,74,76,84,69,79,85,87,66,50,64,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,2,2,1,1,35,75,Brazil,3,1,12,-1,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,A.C. Milan,27
2543,C. Seedorf,S E E D O R F,0,0,0,0,0,0,1,1,1,0,0,0,9,176,R,B,6,5,83,64,90,90,77,79,80,82,86,83,86,90,86,81,78,92,86,75,80,73,77,91,77,73,50,93,7,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,A,1,1,1,1,30,76,Netherlands,4,1,23,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,A.C. Milan,10
2544,D. Simic,S  I  M  I  C,0,1,1,1,0,1,0,0,0,0,0,0,3,180,R,R,5,5,58,83,82,81,76,77,77,76,72,70,74,75,75,75,58,77,58,59,63,74,80,74,56,75,50,76,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,1,1,1,1,30,76,Croatia,1,1,114,-3,0,0,0,0,0,0,0,0,0,0,N,None,7,0,A.C. Milan,17
2545,Maldini,M A L D I N I,0,1,1,1,0,0,0,0,0,0,0,0,3,186,L,B,8,8,69,97,88,81,76,78,85,74,81,72,83,82,85,82,67,81,69,65,75,84,77,85,71,98,50,95,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,A,1,1,1,1,38,86,Italy,1,1,126,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,A.C. Milan,3
2546,Costacurta,COSTACURTA,0,1,1,1,0,0,0,0,0,0,0,0,3,182,R,B,6,6,60,86,79,72,74,73,73,65,73,62,77,78,80,65,63,76,58,56,58,75,73,75,58,74,50,90,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,A,1,1,1,1,40,75,Italy,1,1,139,-4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,A.C. Milan,5
2547,Bonera,B O N E R A,0,0,1,1,0,0,0,0,0,0,0,0,3,183,R,B,5,5,62,82,83,84,77,74,76,75,70,75,68,77,70,75,60,76,62,58,63,76,79,73,60,71,50,80,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,A,1,1,1,1,25,74,Italy,1,0,1,0,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,A.C. Milan,25
2548,Favalli,F A V A L L I,0,0,1,1,0,1,0,0,0,0,0,0,4,181,L,L,6,5,62,81,81,85,77,75,77,73,70,71,72,69,76,70,60,76,60,62,66,76,79,73,65,78,50,88,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,1,2,1,1,34,77,Italy,1,1,152,-3,0,0,0,0,0,0,0,0,0,0,L,White,0,0,A.C. Milan,19
2549,Ambrosini,AMBROSINI,0,0,0,0,1,0,1,0,0,0,0,0,7,182,R,B,5,5,65,75,82,88,78,78,80,74,70,74,70,76,69,72,73,84,74,55,54,87,87,72,70,72,50,73,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,29,72,Italy,1,1,133,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,A.C. Milan,23
2550,Brocchi,B R O C C H I,0,0,0,0,0,1,1,1,0,0,0,0,7,171,R,B,5,5,67,65,80,88,82,80,82,81,76,78,74,77,75,73,72,86,78,65,62,77,85,74,73,77,50,80,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,70,Italy,1,1,150,-3,-2,0,0,0,0,0,0,0,0,0,L,White,0,0,A.C. Milan,32
2551,Gourcuff,GOURCUFF,0,0,0,0,1,0,0,0,1,0,0,0,9,185,R,B,6,6,73,55,75,80,80,77,72,78,76,78,80,77,81,77,75,77,77,77,75,75,75,80,76,70,50,74,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,79,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,A.C. Milan,20
2552,R. Oliveira,R.OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,1,12,183,R,B,7,5,84,37,79,79,84,87,84,82,78,80,68,70,67,68,82,81,88,68,71,83,82,81,80,72,50,68,5,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,80,Brazil,3,1,16,-4,-3,0,3,1,0,-2,0,0,0,-2,N,None,0,0,A.C. Milan,7
2553,Borriello,BORRIELLO,0,0,0,0,0,0,0,0,0,0,0,1,12,180,L,B,4,5,77,35,81,78,82,84,81,80,80,79,70,72,67,68,76,82,80,75,70,80,81,80,80,65,50,65,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,73,Italy,2,2,26,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,A.C. Milan,15
2554,Fiori,F  I  O  R  I,1,0,0,0,0,0,0,0,0,0,0,0,0,185,L,B,4,4,30,82,78,58,63,66,83,72,46,45,52,53,55,65,43,76,42,43,42,40,80,45,58,72,83,62,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,37,75,Italy,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,A.C. Milan,12
2555,Ferreira Pinto,FERREIRA PINTO,0,0,0,0,0,0,0,1,0,1,1,0,10,178,R,R,5,5,77,51,72,75,85,87,75,82,80,80,65,65,76,71,72,77,70,64,66,73,73,72,75,62,50,77,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,70,Italy,3,2,18,-4,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,Atalanta,79
2556,Foggia,F O G G I A,0,0,0,0,0,0,0,1,1,1,1,0,8,162,L,B,5,4,73,45,73,75,80,85,75,88,84,85,76,72,77,70,73,80,70,64,66,68,68,82,83,73,50,68,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,23,71,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Reggina,10
2557,Amoroso,A M O R O S O,0,0,0,0,0,0,0,1,0,1,1,1,12,180,R,R,6,5,82,30,74,73,84,81,83,80,84,76,75,73,73,71,85,82,83,72,74,78,77,84,75,62,50,78,5,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,C,1,1,1,1,32,69,Brazil,3,2,12,0,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,A.C. Milan,37
2558,Fontana,F O N T A N A,1,0,0,0,0,0,0,0,0,0,0,0,0,186,R,B,4,4,30,85,77,56,65,75,91,72,40,42,49,48,54,62,39,75,39,40,37,40,74,41,75,78,83,73,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,39,77,Italy,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Palermo,12
2559,Bovo,B  O  V  O,0,0,1,1,0,0,0,0,0,0,0,0,3,181,R,B,5,4,58,77,81,80,75,75,76,72,72,65,72,73,81,73,62,86,66,75,78,82,83,74,60,70,50,76,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,75,Italy,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Palermo,3
2560,Pisano,P I S A N O,0,0,1,1,0,1,0,0,0,0,0,0,4,181,L,L,4,5,62,70,80,83,79,73,69,73,72,70,69,74,79,72,60,75,62,62,78,65,76,73,65,66,50,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,1,1,1,1,25,75,Italy,1,0,1,-3,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Palermo,26
