ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
3333,Arthur Wouters,Arthur Wouters,0,0,0,1,0,0,0,0,0,0,0,0,4,185,L,R,4,4,44,45,49,53,51,50,45,44,45,48,47,44,44,45,43,48,44,41,43,48,49,47,46,45,34,42,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,10,2,3,18,91,Belgium,1,0,223,0,0,0,0,0,0,0,1,0,0,0,L,White,27,5,C. Atlético Madrid,31
3334,Riyad,Riyad,0,0,0,0,0,0,0,0,1,0,0,0,9,200,R,L,5,5,55,39,50,55,55,54,54,55,54,55,55,51,58,55,51,56,52,52,53,51,54,58,55,50,41,48,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,A,1,10,1,1,18,95,Algeria,3,1,191,1,0,1,0,0,3,0,0,0,0,0,B,Black,41,5,C. Atlético Madrid,9
3335,Benjamin M'Bami,Benjamin M'Bami,0,0,0,0,0,0,0,0,1,0,0,0,9,197,R,R,6,6,55,42,52,53,58,57,53,54,60,52,56,55,53,55,49,57,50,50,52,53,52,59,54,51,41,50,7,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,4,1,2,1,18,76,Cameroon,4,1,247,0,0,0,2,0,0,0,0,0,0,0,N,None,33,1,C. Atlético Madrid,76
3336,Niklas Wagner,Niklas Wagner,0,0,0,0,0,0,0,0,0,1,0,0,10,185,L,R,5,5,53,35,56,60,58,61,54,59,61,56,53,51,54,56,51,56,55,50,51,50,54,57,54,51,42,49,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,2,3,1,4,18,85,Germany,1,2,133,3,1,0,0,0,0,-3,0,0,0,0,B,Green,14,18,C. Atlético Madrid,46
3337,Tiago Souza,Tiago Souza,0,0,0,0,0,0,0,0,0,0,0,1,12,168,R,L,5,5,55,33,55,57,57,53,55,52,52,55,52,50,50,52,57,53,55,47,48,54,56,56,55,49,37,49,3,6,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,A,3,3,2,1,16,77,Brazil,3,2,178,0,-2,0,-2,0,0,-3,0,0,0,1,N,None,35,1,C. Atlético Madrid,30
3338,Petar Babic,Petar Babic,1,0,0,0,0,0,0,0,0,0,0,0,0,174,R,L,4,4,23,55,53,41,48,49,59,49,38,34,39,36,40,45,32,52,32,30,29,33,52,40,41,51,55,49,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,6,3,4,18,70,Croatia,1,2,360,0,0,0,1,0,0,2,3,0,2,0,N,None,10,13,Athletic Club,99
3339,William Williams,William Williams,0,0,0,0,1,0,0,0,0,0,0,0,5,195,L,R,5,5,55,59,60,69,60,57,61,57,61,60,60,58,62,57,52,60,53,55,55,59,61,60,56,58,43,62,7,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,A,2,5,3,3,16,95,Northern Ireland,1,2,62,0,0,-2,0,0,0,0,0,0,0,0,R,Blue,18,20,R. Valladolid,63
3340,Erik Thomas,Erik Thomas,0,0,0,0,0,0,0,0,0,0,0,1,12,170,R,L,5,5,56,31,54,53,57,54,54,52,57,55,50,52,53,52,52,58,58,47,48,55,54,57,56,50,42,49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,2,3,3,18,80,Iceland,1,2,70,0,0,0,0,0,0,1,0,0,-1,0,N,None,6,23,Hertha Berliner S.C.,61
3341,Gabriel Leroy,Gabriel Leroy,0,0,0,1,0,0,0,0,0,0,0,0,4,168,R,L,6,5,51,47,54,59,54,53,53,51,50,52,53,49,50,50,45,57,48,46,51,54,52,54,52,49,38,53,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,5,1,2,16,68,France,1,2,84,-1,0,1,0,0,-1,0,0,0,0,0,N,None,35,2,R. Madrid,22
3342,Yasuhito Nakamura,Yasuhito Nakamura,0,0,0,0,1,0,0,0,0,0,0,0,5,195,R,R,5,5,46,49,54,57,49,48,49,50,48,48,52,47,49,49,46,51,45,45,47,46,52,50,45,46,36,52,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,7,1,2,16,76,Japan,3,0,21,0,0,0,1,0,0,0,-2,3,-2,0,R,White,26,22,R. Madrid,55
3343,Cristian Ricci,Cristian Ricci,0,0,0,0,0,0,0,0,0,0,1,0,11,191,L,R,6,5,59,37,54,71,60,61,58,63,61,61,66,54,56,53,57,61,59,54,55,56,63,57,65,62,37,54,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,A,2,2,2,2,16,91,Italy,1,0,302,0,0,0,2,0,-1,0,0,0,0,0,N,None,41,15,R. Madrid,8
3344,Jorge Perez,Jorge Perez,1,0,0,0,0,0,0,0,0,0,0,0,0,170,R,L,4,4,22,51,52,41,42,44,53,47,35,34,38,40,39,41,28,52,32,28,32,33,52,38,46,48,50,46,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,4,1,16,86,Mexico,3,1,226,-1,3,0,-2,0,0,0,2,0,2,0,L,Blue,36,21,R. Madrid,69
3345,Daniel Addo,Daniel Addo,0,0,1,0,0,0,0,0,0,0,0,0,3,181,L,R,5,5,41,48,51,50,47,45,45,43,48,43,47,45,45,46,43,49,39,43,40,46,46,48,39,43,36,45,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,4,1,3,1,18,86,Ghana,4,0,108,1,-2,0,-2,0,0,0,0,0,0,2,N,None,0,11,R. Madrid,36
3346,Angelo Colombo,Angelo Colombo,0,0,1,0,0,0,0,0,0,0,0,0,3,170,L,R,6,5,42,64,69,60,54,52,53,53,51,54,50,52,53,52,46,55,49,48,47,59,60,51,48,54,37,51,6,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,2,6,2,1,18,85,Italy,1,1,282,0,0,2,0,0,0,2,0,2,0,0,L,Green,37,15,R. Madrid,41
3347,Eduards Wilson,Eduards Wilson,0,0,0,0,1,0,0,0,0,0,0,0,5,182,R,R,5,5,49,55,57,62,59,53,64,56,53,51,53,52,54,53,53,60,48,49,53,59,54,54,50,50,42,64,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,2,3,1,1,17,100,Latvia,1,2,264,0,-2,1,0,0,0,0,0,0,0,0,N,None,42,4,R. Madrid,92
3348,Gabriel Leroy,Gabriel Leroy,0,0,0,0,0,0,1,0,0,0,0,0,7,169,R,R,5,5,50,48,53,58,53,53,51,53,50,50,49,52,53,47,51,56,49,48,51,48,50,52,47,51,35,52,6,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A,2,5,1,1,16,76,France,1,2,119,0,0,0,1,0,2,0,0,0,0,0,N,None,12,0,R. Madrid,72
3349,Lucas Bakker,Lucas Bakker,0,0,0,1,0,0,0,0,0,0,0,0,4,194,L,R,5,5,45,50,50,54,56,51,47,48,53,52,51,49,50,49,43,56,45,46,45,49,51,52,47,46,37,47,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,1,1,17,94,Netherlands,1,1,215,0,0,0,0,0,0,-1,0,0,0,0,L,White,33,23,R. Madrid,82
3350,Alvaro Sanchez,Alvaro Sanchez,0,0,0,0,0,0,0,0,1,0,0,0,9,190,R,L,5,5,53,39,52,53,51,53,52,54,56,50,54,48,52,53,52,53,49,48,50,51,48,56,50,52,35,46,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,2,16,79,Spain,1,0,231,0,-3,0,0,0,0,0,0,0,0,-2,B,Red,28,23,R. Madrid,75
3351,Scott Smith,Scott Smith,1,0,0,0,0,0,0,0,0,0,0,0,0,195,L,R,4,4,29,58,56,43,49,52,59,49,38,38,38,42,45,49,33,56,32,30,30,33,55,39,48,48,56,52,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,2,2,17,66,Canada,1,1,24,0,1,0,0,0,0,0,0,0,0,0,L,White,26,19,R.C.D. Mallorca,90
3352,Sadio Thiam,Sadio Thiam,0,0,1,0,0,0,0,0,0,0,0,0,3,200,R,R,4,4,44,56,60,58,53,55,55,52,48,51,49,50,48,52,44,54,47,42,46,52,54,51,45,48,40,50,6,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B,2,2,2,3,16,95,Senegal,4,0,342,0,0,0,-2,0,0,0,0,0,2,0,B,White,34,8,R.C.D. Mallorca,89
3353,Brad Smith,Brad Smith,0,0,1,0,0,0,0,0,0,0,0,0,3,173,L,R,4,4,40,52,52,54,53,47,52,47,46,51,52,49,48,51,46,55,43,45,42,49,52,52,41,48,36,48,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,1,1,16,72,USA,1,0,120,-2,1,0,0,0,1,0,0,0,3,0,B,White,36,11,R.C.D. Mallorca,60
3354,David Davies,David Davies,0,0,0,1,0,0,0,0,0,0,0,0,4,162,L,L,5,5,55,50,58,61,60,56,57,58,57,59,55,56,56,55,51,58,52,52,53,56,59,54,53,54,43,58,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,3,8,3,1,18,75,United States,1,2,37,0,-2,-3,0,0,-1,0,0,1,-2,1,N,None,20,21,R.C.D. Mallorca,40
3355,Riccardo Rossi,Riccardo Rossi,0,0,0,1,0,0,0,0,0,0,0,0,4,192,R,L,4,4,46,50,53,57,53,56,54,55,51,51,48,52,53,51,44,58,48,47,50,49,56,51,52,49,37,49,3,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,A,3,2,3,1,16,68,Italy,1,2,11,0,0,0,0,-1,0,0,0,0,0,0,N,None,23,7,R.C.D. Mallorca,16
3356,Roberto Greco,Roberto Greco,0,0,0,0,0,0,0,0,1,0,0,0,9,174,L,R,5,5,57,42,62,64,65,61,58,65,61,65,64,57,60,60,60,61,56,59,60,56,64,63,65,58,44,61,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,2,3,2,2,18,86,Italy,1,1,242,0,0,0,-1,0,0,2,0,-3,0,0,L,Red,29,20,Atalanta,4
3357,Gabriel Moreau,Gabriel Moreau,0,0,0,0,0,0,0,1,0,0,0,0,8,164,L,L,5,5,61,44,57,66,63,62,57,60,67,63,63,55,63,59,54,59,58,54,59,53,60,60,60,58,40,55,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,4,8,1,1,17,94,France,1,0,60,0,0,-1,0,1,0,0,0,0,0,1,N,None,10,10,R.C.D. Mallorca,98
3358,Erik Evans,Erik Evans,0,0,0,0,0,0,0,0,1,0,0,0,9,191,R,R,4,4,50,41,49,56,52,54,50,51,52,51,54,49,52,53,51,56,50,51,48,47,51,55,50,50,38,47,4,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,2,3,1,3,17,77,Slovenia,1,2,39,0,0,0,0,0,0,0,0,2,-2,0,N,None,11,4,R.C.D. Mallorca,25
3359,Joao Silva,Joao Silva,0,0,0,0,0,0,0,0,0,0,0,1,12,162,R,L,5,5,53,32,55,54,57,57,57,57,57,52,53,54,52,50,53,58,55,46,49,54,55,55,57,48,36,51,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,2,1,17,71,Brazil,3,1,4,0,-1,0,0,0,0,0,0,-1,-1,0,N,None,18,16,R.C.D. Mallorca,9
3360,Bram Meijer,Bram Meijer,0,0,0,0,0,0,0,0,0,0,1,0,11,167,R,R,5,5,55,38,57,62,60,62,55,69,62,60,64,53,58,58,64,59,59,56,55,59,57,57,70,54,39,53,5,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,A,1,3,3,1,18,79,Netherlands,1,1,85,0,0,1,0,1,2,0,-3,0,-1,0,N,None,35,2,R.C.D. Mallorca,34
3361,Pedro Ferreira,Pedro Ferreira,1,0,0,0,0,0,0,0,0,0,0,0,0,181,L,R,4,4,24,56,59,43,51,49,60,49,35,38,36,37,41,46,33,58,35,33,30,34,54,39,45,49,54,49,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C,1,1,4,1,18,88,Portugal,1,0,2,0,-2,0,0,0,0,2,0,0,0,0,R,White,0,4,R.C.D. Mallorca,72
3362,Wagner Rodrigues,Wagner Rodrigues,1,0,0,0,0,0,0,0,0,0,0,0,0,179,L,L,4,4,29,57,59,45,53,54,62,52,39,41,43,41,46,50,35,68,35,31,32,32,56,38,46,51,57,54,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,3,1,2,2,16,99,Brazil,3,0,81,0,0,0,0,0,0,0,-2,0,0,0,N,None,16,1,R.C.D. Mallorca,80
3363,William Thomas,William Thomas,0,0,1,0,0,0,0,0,0,0,0,0,3,160,L,R,5,5,41,50,57,54,53,48,48,52,50,50,51,47,50,46,42,52,43,41,43,55,51,50,46,46,40,51,7,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,2,1,16,91,England,1,1,109,0,-2,0,0,0,0,-3,0,-1,0,0,N,None,18,11,R.C.D. Mallorca,64
3364,Yasuhito Nakamura,Yasuhito Nakamura,0,0,0,1,0,0,0,0,0,0,0,0,4,186,L,R,5,5,43,46,49,51,49,49,46,52,46,46,44,49,49,49,41,48,45,43,43,46,48,47,45,48,37,45,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,6,4,1,18,69,Japan,3,1,223,0,2,0,0,0,0,0,0,0,0,0,N,None,38,10,R.C.D. Mallorca,16
3365,Luis Hernandez,Luis Hernandez,0,0,0,1,0,0,0,0,0,0,0,0,4,175,R,L,4,4,50,52,55,61,55,58,54,57,55,56,52,52,53,52,46,58,47,49,52,54,56,56,53,55,40,53,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,3,2,3,17,91,Mexico,3,0,356,0,0,0,0,0,2,0,0,3,0,0,N,None,21,0,R.C.D. Mallorca,26
3366,Geoff Rodriguez,Geoff Rodriguez,0,0,0,0,1,0,0,0,0,0,0,0,5,167,R,R,5,5,48,49,49,56,52,51,51,49,50,49,46,46,46,49,43,52,47,47,46,45,51,51,46,44,35,46,8,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,4,1,1,16,77,USA,1,1,289,0,1,2,2,-1,3,2,0,0,0,0,N,None,32,0,R.C.D. Mallorca,23
3367,Dejan Pavlovic,Dejan Pavlovic,0,0,0,0,0,0,0,1,0,0,0,0,8,169,R,R,5,5,52,42,63,55,57,55,55,59,64,58,55,56,56,57,52,55,53,50,51,53,57,55,55,55,42,53,7,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,C,2,1,2,1,17,73,Serbia,1,1,119,1,2,0,0,0,0,0,0,0,-3,0,N,None,40,3,R.C.D. Mallorca,89
3368,Matteo Rossi,Matteo Rossi,0,0,0,0,0,0,0,0,1,0,0,0,9,176,L,L,5,5,56,43,52,60,59,58,58,56,59,55,55,57,58,53,55,57,64,61,60,50,56,67,53,56,40,51,3,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,2,1,1,18,66,Italy,1,1,323,-2,0,0,-3,0,0,0,0,-2,0,0,L,Blue,44,5,R.C.D. Mallorca,2
3369,Facundo Perez,Facundo Perez,0,0,0,0,0,0,0,0,1,0,0,0,9,200,R,L,5,5,50,39,55,57,54,57,50,55,54,52,57,52,56,51,51,55,51,51,54,50,51,56,54,51,42,52,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C,2,1,2,1,16,68,Argentina,1,0,310,0,0,0,0,1,0,0,0,0,0,0,N,None,37,18,R.C.D. Mallorca,92
3370,Tiago Ferreira,Tiago Ferreira,0,0,0,0,0,0,0,0,0,0,0,1,12,163,R,L,5,5,54,30,58,56,59,58,58,57,63,55,56,55,55,52,55,56,57,47,47,57,56,56,60,50,43,56,4,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,3,1,4,16,73,Brazil,3,2,45,0,0,0,0,0,-1,0,0,0,0,0,N,None,16,12,R.C.D. Mallorca,51
3371,Alvaro Garcia,Alvaro Garcia,1,0,0,0,0,0,0,0,0,0,0,0,0,175,R,R,4,4,27,58,59,45,50,49,63,50,40,38,42,40,45,45,34,57,33,34,33,36,58,39,48,61,59,53,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,2,2,2,17,74,Spain,1,1,2,0,-1,0,0,0,0,0,0,0,0,1,N,None,23,18,C.A. Osasuna,91
3372,Roberto Perez,Roberto Perez,0,0,1,0,0,0,0,0,0,0,0,0,3,186,L,L,5,5,42,55,56,52,50,50,48,47,47,49,48,48,51,48,43,51,44,42,45,49,55,52,42,47,40,47,3,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,2,4,3,2,16,86,Spain,1,2,177,0,0,1,0,0,0,0,0,0,0,0,N,None,1,0,C.A. Osasuna,57
3373,Karim,Karim,0,0,1,0,0,0,0,0,0,0,0,0,3,173,L,R,5,5,41,59,59,68,55,57,60,61,52,51,52,50,51,52,46,59,47,45,43,55,55,56,50,53,41,53,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,A,2,1,1,1,18,72,Tunisia,3,0,298,0,0,0,0,0,0,0,-2,-1,-2,0,R,Black,30,16,C.A. Osasuna,21
3374,Thomas Hoffmann,Thomas Hoffmann,0,0,0,1,0,0,0,0,0,0,0,0,4,161,L,L,5,5,49,47,52,60,58,53,51,52,50,52,48,49,52,54,48,52,50,46,48,54,56,50,51,49,38,52,5,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,6,3,3,17,68,Germany,1,1,36,0,0,0,0,0,0,0,0,0,0,0,N,None,30,2,C.A. Osasuna,14
3375,Pedro Silva,Pedro Silva,0,0,0,1,0,0,0,0,0,0,0,0,4,197,L,L,4,4,48,44,51,55,54,48,48,50,51,46,46,48,50,50,44,48,46,45,43,49,49,50,49,45,39,49,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,A,3,7,3,1,18,97,Portugal,1,1,21,0,0,0,-1,-2,0,-1,0,3,0,0,N,None,4,5,C.A. Osasuna,98
3376,Oussama Jaziri,Oussama Jaziri,0,0,0,0,0,0,0,0,1,0,0,0,9,160,R,L,5,5,55,44,60,59,60,59,55,58,57,59,59,57,57,55,55,56,60,57,57,51,58,59,53,50,40,54,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,A,4,2,1,2,18,96,Tunisia,3,1,258,-1,0,0,0,0,0,0,0,0,0,2,N,None,33,2,C.A. Osasuna,64
3377,Francois,Francois,0,0,0,0,1,0,0,0,0,0,0,0,5,180,R,R,5,5,48,49,57,55,56,55,55,51,53,49,50,50,50,50,46,58,46,49,48,49,54,56,47,48,39,50,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,4,3,18,90,France,1,2,203,0,2,0,0,-2,0,0,0,0,0,0,N,None,9,11,C.A. Osasuna,96
3378,Luis Sanchez,Luis Sanchez,0,0,0,0,0,0,0,1,0,0,0,0,8,173,R,R,5,5,61,45,61,63,61,60,56,60,60,63,57,56,58,65,58,61,56,55,57,55,58,63,62,55,39,56,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,1,5,1,3,17,68,Colombia,3,1,63,-1,0,0,2,0,0,0,0,2,0,0,N,None,41,14,C.A. Osasuna,92
3379,Xavier Costa,Xavier Costa,0,0,0,0,0,0,0,1,0,0,0,0,8,162,R,L,4,4,54,42,65,57,61,68,52,59,57,55,55,54,58,55,55,57,50,53,54,52,57,55,54,49,38,50,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,A,3,3,4,1,17,66,Portugal,1,2,172,0,-1,0,0,0,0,0,0,0,-2,0,L,Blue,1,13,C.A. Osasuna,12
3380,Bruno Oliveira,Bruno Oliveira,1,0,0,0,0,0,0,0,0,0,0,0,0,190,L,R,4,4,27,59,63,53,54,52,67,53,43,41,40,43,48,52,33,61,36,37,38,38,62,41,51,59,63,55,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,3,1,17,84,Brazil,3,0,146,0,2,0,0,0,0,0,0,1,0,-3,N,None,11,15,FC Utrecht,20
3381,Daan van Dijk,Daan van Dijk,1,0,0,0,0,0,0,0,0,0,0,0,0,164,R,R,4,4,28,56,62,48,52,49,60,54,35,42,42,39,43,50,33,57,35,30,31,37,55,37,48,56,60,50,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,3,2,1,18,99,Netherlands,1,2,108,0,0,0,2,-1,0,0,0,1,-3,0,N,None,3,22,C.A. Osasuna,99
3382,Aaron Roberts,Aaron Roberts,1,0,0,0,0,0,0,0,0,0,0,0,0,197,R,L,4,4,22,50,51,41,43,45,57,45,36,37,39,37,41,43,28,51,31,29,31,35,52,35,44,49,48,45,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,3,1,17,99,England,1,1,289,0,0,0,-1,0,-3,0,0,0,0,0,N,None,10,3,C.A. Osasuna,20
3383,Per Thomas,Per Thomas,0,0,1,0,0,0,0,0,0,0,0,0,3,172,R,L,5,5,42,55,57,55,51,50,52,54,52,52,48,48,49,53,43,56,47,47,41,56,57,49,45,53,40,53,8,8,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,A,2,1,2,1,18,91,Norway,1,1,105,0,0,0,0,0,0,0,0,-1,-1,0,N,None,40,19,C.A. Osasuna,22
3384,Rodrigo Gomes,Rodrigo Gomes,0,0,1,0,0,0,0,0,0,0,0,0,3,196,L,R,5,5,45,58,59,66,58,54,61,53,52,54,52,55,57,53,48,60,45,48,44,54,55,51,47,50,40,52,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,2,1,2,17,100,Brazil,3,2,25,0,0,0,0,-2,2,-1,1,-1,0,0,N,None,42,9,C.A. Osasuna,42
3385,Jackson Gonzalez,Jackson Gonzalez,0,0,0,1,0,0,0,0,0,0,0,0,4,161,R,R,5,5,46,52,53,58,54,56,53,55,54,55,50,54,49,55,49,55,47,45,49,51,52,52,53,52,37,52,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,2,3,1,2,17,91,Colombia,3,2,309,0,0,0,-1,0,0,0,0,0,0,0,R,Blue,29,17,C.A. Osasuna,12
3386,Filip Smith,Filip Smith,0,0,0,0,0,0,0,1,0,0,0,0,8,174,R,L,5,5,49,37,47,49,52,51,48,52,52,49,48,44,50,50,47,49,46,45,46,45,47,48,51,44,34,48,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,16,92,Serbia and Montenegro,1,0,46,0,-1,0,-2,1,0,0,1,0,-2,2,N,None,8,16,C.A. Osasuna,3
3387,Claudio Gonzalez,Claudio Gonzalez,0,0,0,0,0,0,0,1,0,0,0,0,8,195,L,R,5,5,49,40,49,54,55,55,52,56,54,54,50,51,53,49,47,51,51,46,46,46,49,52,48,51,40,47,3,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,A,3,1,1,3,18,72,Chile,3,2,337,0,0,0,0,0,0,0,0,0,-3,0,N,None,35,22,C.A. Osasuna,72
3388,Friedrich Wagner,Friedrich Wagner,0,0,0,0,0,0,0,1,0,0,0,0,8,198,L,R,5,5,51,42,50,51,57,54,49,53,55,55,49,50,54,52,49,53,50,49,50,48,49,50,52,47,41,47,6,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,B,2,5,3,2,17,67,Germany,1,0,352,-2,-3,0,0,0,0,0,0,0,-3,2,N,None,37,3,C.A. Osasuna,63
3389,Jackson Perez,Jackson Perez,0,0,0,0,0,0,0,0,1,0,0,0,9,170,L,R,5,5,55,38,54,58,56,53,51,55,57,55,57,51,57,52,55,58,50,49,49,50,51,55,53,49,41,54,8,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,3,4,1,3,18,66,Colombia,3,2,27,-2,0,-2,0,1,0,0,0,0,2,1,B,Black,1,18,C.A. Osasuna,77
