ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
1852,Walker,W A L K E R,1,0,0,0,0,0,0,0,0,0,0,0,0,180,R,B,6,7,30,82,78,65,63,68,87,70,43,42,48,50,51,60,37,85,44,40,44,49,85,43,66,84,80,77,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B,1,1,1,1,34,82,England,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,,0,0,CS Sedan,23
1853,Reid,R  E  I  D,0,0,0,0,0,0,0,1,0,0,0,0,8,178,L,L,6,7,68,54,78,79,82,76,73,78,76,74,77,75,80,77,66,80,70,76,76,65,74,79,69,70,50,69,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,78,England,4,0,1,0,0,0,1,1,0,0,0,-1,-2,2,N,,0,0,RKC Waalwijk,28
1854,Ephraim,E P H R A I M,0,0,0,0,0,0,0,1,0,0,0,1,8,175,R,B,6,7,73,40,75,74,80,79,78,75,73,76,70,67,69,70,76,78,74,65,59,78,80,77,80,69,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,70,England,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,,0,0,Catania,27
1855,Kirkland,KIRKLAND,1,0,0,0,0,0,0,0,0,0,0,0,0,190,R,B,6,7,33,86,83,64,70,71,89,81,50,57,61,65,71,69,43,79,47,43,50,43,85,66,72,76,84,63,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C,1,1,1,1,26,73,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,F.C. Energie Cottbus,13
1856,Hall,H  A  L  L,0,0,1,0,0,0,1,0,0,0,0,0,3,193,R,B,6,7,54,74,88,80,75,71,74,67,68,62,67,65,69,68,57,77,61,56,51,75,74,70,64,65,50,71,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,4,1,26,83,England,3,0,1,4,0,0,0,0,0,0,0,0,0,0,N,,0,0,F.C. Energie Cottbus,5
1857,De Zeeuw,DE ZEEUW,0,0,1,0,0,0,0,0,0,0,0,0,3,185,R,B,6,7,64,80,85,75,69,69,71,66,69,64,68,61,68,73,68,81,68,68,61,79,77,73,67,79,50,70,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,A,1,1,1,1,37,88,Netherlands,1,0,1,4,0,0,0,0,0,0,0,0,0,0,N,,0,0,OGC Nice,6
1858,Boyce,B  O  Y  C  E,0,0,1,1,0,0,0,0,0,0,0,0,4,180,R,R,6,7,66,71,78,80,75,74,70,73,70,73,68,71,71,72,59,76,57,59,62,75,80,70,64,70,50,68,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,73,England,4,0,1,0,0,0,0,0,0,0,0,0,0,0,L,Black,0,0,OGC Nice,17
1859,Baines,B A I N E S,0,0,0,1,0,0,0,0,0,0,0,0,4,170,L,L,6,7,72,73,73,83,81,77,75,78,76,75,73,73,77,80,58,77,62,75,76,70,76,73,69,70,50,76,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,74,England,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,,0,0,Wigan Athletic,26
1860,Henri Camara,C A M A R A,0,0,0,0,0,0,0,1,0,1,0,1,12,176,R,R,6,7,80,45,73,82,95,94,82,86,82,88,70,67,74,72,74,81,73,62,66,72,82,82,86,68,50,63,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,30,67,Senegal,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,B,White,0,0,Hamburger S.V.,7
1861,Heskey,H E S K E Y,0,0,0,0,0,0,0,1,0,1,0,1,12,188,R,B,6,7,83,56,88,84,85,83,77,75,79,74,79,72,70,68,75,88,85,60,59,85,77,81,68,72,50,80,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,88,England,4,1,7,-3,0,0,2,0,2,1,2,0,0,4,N,,0,0,Borussia M.,9
1862,Caleb Chambers,P O L L I T T,1,0,0,0,0,0,0,0,0,0,0,0,0,193,L,L,6,7,28,55,60,46,47,49,59,53,38,39,36,39,41,44,29,53,34,32,33,35,55,41,48,52,54,53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,3,4,1,1,17,89,England,1,2,6,0,0,0,2,2,0,0,0,0,0,0,L,White,35,8,OGC Nice,80
1863,Filan,F  I  L  A  N,1,0,0,0,0,0,0,0,0,0,0,0,0,188,R,B,6,7,30,80,84,58,59,62,77,66,45,42,49,49,54,60,33,77,35,40,36,47,79,42,57,76,75,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,37,94,Australia,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,,0,0,OGC Nice,1
1864,Jackson,J A C K S O N,0,0,1,0,0,0,0,0,0,0,0,0,3,183,R,B,6,7,53,70,77,75,70,67,73,64,65,63,65,66,70,69,55,73,54,56,54,76,74,65,54,73,50,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,36,82,England,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,,0,0,OGC Nice,4
1865,McMillan,M C M I L L A N,0,0,0,1,0,0,0,0,0,0,0,0,4,173,L,L,6,7,58,71,74,80,73,71,73,68,68,70,67,69,72,74,58,76,60,55,58,75,78,69,59,72,50,70,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,76,Scotland,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,OGC Nice,3
1866,David Wright,DAVID WRIGHT,0,0,0,1,0,0,0,0,0,0,0,0,4,180,R,R,6,7,66,63,73,81,81,74,73,76,72,73,70,71,72,76,61,77,62,59,67,69,75,68,71,72,50,74,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,68,England,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,,0,0,OGC Nice,15
1867,Ryan Taylor,TAYLOR,0,0,0,1,0,0,0,1,0,0,0,0,8,173,R,R,6,7,74,60,74,80,82,81,77,80,81,78,75,72,74,73,68,77,65,67,67,69,76,79,77,72,50,75,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,75,England,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,Wigan Athletic,19
1868,Teale,T  E  A  L  E,0,0,0,0,0,0,0,1,0,1,0,0,8,175,R,R,6,7,74,52,70,81,76,78,75,75,76,77,75,74,79,74,67,78,70,67,66,69,74,74,76,72,50,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,72,Scotland,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,R,White,0,0,F.C. Energie Cottbus,20
1869,Johansson,JOHANSSON,0,0,0,0,0,0,1,0,1,0,0,0,9,179,L,B,6,7,74,42,74,84,82,82,70,74,83,76,78,75,73,76,74,83,72,56,60,72,70,82,70,65,50,74,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,76,Sweden,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,Wigan Athletic,11
1870,Cywka,C  Y  W  K  A,0,0,0,0,0,0,1,0,1,0,1,0,9,180,R,B,6,7,70,52,70,76,77,80,75,80,78,76,75,69,73,69,71,78,71,67,71,67,73,81,76,65,50,73,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,80,Poland,1,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,0,0,Birmingham City,21
1871,Smith,S  M  I  T  H,0,0,0,0,0,0,0,0,1,1,1,1,12,173,R,B,6,7,76,42,77,81,82,81,75,76,73,79,66,70,70,65,73,75,77,69,71,73,71,75,79,77,50,76,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,72,England,1,0,1,-5,0,0,0,0,0,0,0,0,0,0,N,,0,0,R. Madrid,29
1872,Cool,C  O  O  L,1,0,0,0,0,0,0,0,0,0,0,0,0,183,R,B,6,7,29,81,79,64,64,69,83,67,57,56,59,56,63,61,44,78,44,37,39,43,84,61,55,69,80,70,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,35,80,France,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,Dynamo Kiev,1
1873,Mignot,M I G N O T,0,0,1,1,0,0,0,0,0,0,0,0,3,184,L,L,6,7,66,77,76,83,76,78,78,71,70,71,70,70,68,76,57,79,70,67,71,84,80,71,53,74,50,69,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,26,75,France,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,0,0,Hamburger S.V.,12
1874,Sagna,S  A  G  N  A,0,0,0,1,0,1,0,1,0,0,0,0,4,176,R,R,6,7,69,64,76,85,84,71,77,77,74,69,71,73,71,75,62,79,68,62,69,66,82,74,66,66,50,71,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,72,France,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,AJ Auxerre,29
1875,Radet,R  A  D  E  T,0,0,0,1,0,0,0,0,0,0,0,0,4,175,R,B,6,7,64,69,78,88,75,76,75,72,77,71,73,73,80,74,60,75,69,63,70,68,76,73,70,72,50,78,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,1,1,1,1,30,75,France,1,0,1,-5,0,0,0,0,0,0,0,0,0,0,N,,0,0,CS Sedan,2
1876,F. Thomas,F. THOMAS,0,0,0,0,1,0,1,1,0,0,0,0,5,186,R,L,6,7,68,71,78,81,76,74,73,75,73,70,79,72,71,70,63,82,61,72,66,69,75,73,66,69,50,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,82,France,4,0,1,6,0,0,0,0,0,0,0,0,0,0,N,,0,0,FC Lorient,14
1877,B. Cheyrou,C H E Y R O U,0,0,1,0,1,0,1,1,0,0,0,0,7,182,L,L,6,7,73,63,76,83,78,76,76,78,77,72,84,78,83,76,73,86,70,78,73,72,73,82,75,72,50,70,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,26,78,France,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,,0,0,Fiorentina,7
1878,Alain Traore,T R A O R E,0,0,0,0,0,0,0,1,0,0,0,0,8,176,L,L,6,7,71,48,77,74,82,80,69,81,78,76,65,69,65,68,69,77,71,65,60,64,77,72,73,65,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,18,66,Burkina Faso,4,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,,0,0,AJ Auxerre,27
1879,Chabert,C H A B E R T,1,0,0,0,0,0,0,0,0,0,0,0,0,184,R,B,6,7,31,76,81,57,67,67,80,68,43,54,52,57,60,58,39,77,47,39,45,42,84,50,56,66,77,64,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,78,France,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,FC Lorient,30
1880,Kaalabane,KAALABANE,0,0,1,0,0,0,0,0,0,0,0,0,3,185,R,B,6,7,55,74,80,77,77,76,73,75,68,75,66,72,68,72,55,77,65,55,56,74,81,69,63,71,50,68,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,79,Guinea,4,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,Borussia Dortmund,25
1881,Vadocz,V A D O C Z,0,0,1,0,1,0,0,0,0,0,0,0,3,183,R,B,6,7,55,73,83,81,74,72,74,70,69,70,70,71,69,73,59,79,62,58,56,76,75,69,64,69,50,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,71,Hungary,1,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,,0,0,AJ Auxerre,23
1882,Bolf,B  O  L  F,0,0,1,0,0,0,0,0,0,0,0,0,3,188,R,B,6,7,57,79,85,78,69,69,81,68,61,59,67,64,73,69,57,71,65,49,49,75,78,69,53,76,50,74,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,33,86,Czech Republic,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,,0,0,FC Lorient,5
1883,Martin,M A R T I N,0,0,0,1,0,0,0,0,0,0,0,0,4,185,R,R,6,7,70,66,79,83,84,78,69,78,76,78,70,68,74,74,61,78,64,60,68,71,79,77,71,68,50,70,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,73,France,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,0,0,AJ Auxerre,34
1884,Jaures,J A U R E S,0,0,0,1,0,0,0,0,0,0,0,0,4,176,L,L,6,7,69,72,71,82,76,74,69,76,73,72,71,68,75,72,64,80,72,63,67,75,79,74,67,72,50,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,79,France,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,,0,0,FC Lorient,3
1885,Yebda,Y  E  B  D  A,0,0,0,0,1,0,1,1,0,0,0,0,5,187,R,R,6,7,63,65,78,76,71,70,67,65,71,68,70,74,69,71,59,74,60,59,65,67,80,70,69,66,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,77,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,FC Lorient,17
1886,Pedretti,PEDRETTI,0,0,0,0,1,0,0,0,0,0,0,0,5,177,R,B,6,7,78,66,75,88,79,81,82,79,76,75,86,76,90,82,72,75,69,82,80,71,73,86,72,78,50,72,7,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,A,3,1,2,1,26,69,France,1,1,108,-3,0,0,0,0,0,0,0,0,0,0,N,,0,0,Club Brugge,6
1887,Mathis,M A T H I S,0,0,0,0,1,0,0,1,0,0,0,0,8,174,R,B,6,7,75,65,79,83,75,73,82,75,73,74,76,77,83,80,69,80,67,76,80,66,74,83,66,69,50,81,6,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,26,70,France,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,Aston Villa,18
1888,Issa Ba,I S S A   B A,0,0,0,0,0,0,0,1,0,0,1,0,8,185,R,R,6,7,72,45,81,77,80,77,71,77,77,72,73,65,69,67,72,78,75,60,65,75,76,76,70,69,50,70,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,77,Senegal,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,VFB Stuttgart,8
1889,Basso,B  A  S  S  O,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,B,6,7,31,74,83,61,65,69,83,66,51,54,55,51,60,63,40,81,41,41,41,46,77,49,63,70,77,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,77,France,1,0,1,-5,2,0,1,1,1,0,0,0,-2,4,N,,0,0,FC Lorient,16
1890,Kaboul,K A B O U L,0,0,1,0,0,0,0,0,0,0,0,0,3,190,R,B,6,7,56,77,81,79,78,75,74,74,69,68,72,77,67,77,71,87,64,73,62,77,77,70,69,64,50,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,87,France,3,0,1,0,0,0,0,0,0,0,0,0,0,0,B,White,0,0,Schalke 04,26
1891,Lejeune,L E J E U N E,0,0,0,0,0,0,0,0,0,1,0,1,12,181,L,L,6,7,71,38,79,74,76,74,74,74,74,72,71,69,69,70,71,77,74,64,62,74,77,74,73,69,50,74,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,81,France,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,0,0,AJ Auxerre,31
1892,Rame,R  A  M  E,1,0,0,0,0,0,0,0,0,0,0,0,0,187,R,B,6,7,35,82,85,65,66,73,87,71,45,49,52,59,66,72,44,71,45,37,38,46,80,48,52,76,83,72,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,4,35,85,France,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,0,0,Girondins de Bordeaux,16
1893,Henrique,HENRIQUE,0,0,1,0,0,0,0,0,0,0,0,0,3,188,R,B,6,7,54,73,86,82,74,70,70,68,69,71,66,72,68,74,59,80,61,56,55,78,82,71,63,67,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,24,78,Brazil,3,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,0,0,Girondins de Bordeaux,3
1894,Planus,P L A N U S,0,0,1,1,0,0,0,0,0,0,0,0,3,183,R,R,6,7,50,82,82,76,78,76,78,74,69,73,69,71,70,70,67,77,67,71,68,76,80,75,59,73,50,80,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,25,76,France,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,,0,0,Girondins de Bordeaux,27
1895,Faubert,F A U B E R T,0,0,0,1,0,0,1,1,0,0,0,0,8,180,R,R,6,7,68,63,73,80,87,83,67,82,74,80,70,70,75,74,64,77,66,65,69,75,81,74,70,66,50,69,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,24,75,France,3,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,0,0,Girondins de Bordeaux,18
1896,Jurietti,JURIETTI,0,0,1,1,0,0,0,0,0,0,0,0,4,177,R,B,6,7,68,70,81,84,73,73,75,71,76,73,74,70,74,72,62,75,65,70,73,69,70,70,60,75,50,76,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,1,1,1,1,32,71,France,1,0,1,-3,0,0,1,1,0,0,0,-1,-2,2,N,,0,0,Girondins de Bordeaux,6
1897,Menegazzo,MENEGAZZO,0,0,0,0,1,0,0,0,1,0,0,0,5,186,R,R,6,7,72,66,81,80,78,71,73,74,83,74,79,76,80,77,72,78,69,69,70,72,76,82,77,67,50,71,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,79,Brazil,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,Girondins de Bordeaux,5
1898,Alonso,A L O N S O,0,0,0,0,0,0,0,1,0,0,0,0,8,170,R,R,6,7,73,46,65,83,81,77,67,78,81,76,74,69,75,74,68,79,66,66,71,64,74,79,82,66,50,69,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,68,Argentina,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,Girondins de Bordeaux,8
1899,Smicer,S M I C E R,0,0,0,0,0,0,0,1,1,0,1,0,8,180,R,B,6,7,78,37,72,79,81,79,74,83,86,74,78,71,83,75,75,81,82,77,79,65,73,84,78,71,50,69,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,2,1,3,1,34,71,Czech Republic,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,AS Monaco,11
1900,Micoud,M I C O U D,0,0,0,0,0,0,0,0,1,0,0,0,9,186,R,B,6,7,79,49,69,75,75,75,75,75,79,73,90,81,77,74,74,78,76,73,78,69,68,81,75,65,50,85,7,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,34,82,France,1,1,110,-4,0,0,1,1,0,0,0,-1,-2,2,N,,0,0,Livorno,14
1901,Laslandes,LASLANDES,0,0,0,0,0,0,0,0,0,1,0,1,12,186,R,R,6,7,81,35,83,73,72,73,73,67,72,71,71,68,64,66,72,83,71,59,59,86,81,71,70,73,50,74,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,1,1,1,1,36,82,France,1,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,0,0,Girondins de Bordeaux,7
1902,Darcheville,DARCHEVILLE,0,0,0,0,0,0,0,0,0,0,0,1,12,174,R,B,6,7,80,31,85,80,86,81,85,80,75,78,69,70,79,80,74,86,80,75,80,72,78,77,83,65,50,65,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,1,1,32,83,France,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,0,0,,9
1903,Valverde,VALVERDE,1,0,0,0,0,0,0,0,0,0,0,0,0,185,R,B,6,7,35,74,80,60,62,67,82,67,47,56,48,55,61,61,40,71,41,41,42,43,78,53,55,67,73,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,78,France,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,,0,0,Girondins de Bordeaux,30
1904,Beto,B  E  T  O,0,0,1,1,1,0,0,0,0,0,0,0,3,185,R,R,6,7,60,83,75,80,78,72,75,73,72,69,69,69,78,75,69,81,60,78,81,80,72,75,60,75,50,72,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,31,74,Portugal,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,,0,0,Fulham,13
1905,Cid,C    I    D,0,0,1,1,0,0,0,0,0,0,0,0,3,188,R,R,6,7,62,71,79,75,84,80,63,75,73,75,66,71,71,68,56,72,61,56,58,73,74,66,63,69,50,59,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,78,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,Girondins de Bordeaux,25
1906,Baysse,B A Y S S E,0,0,1,0,0,0,0,0,0,0,0,0,3,184,R,B,6,7,52,71,79,76,75,74,72,72,68,67,69,65,70,72,57,74,58,58,57,74,77,69,57,65,50,66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,82,France,1,0,1,-4,2,0,1,1,1,0,0,0,-2,4,R,White,0,0,R.C. Recreativo de Huelva,31
1907,Marange,M A R A N G E,0,0,0,1,0,0,0,0,0,0,0,0,4,176,L,L,6,7,65,58,69,77,82,80,68,78,74,76,66,67,69,67,62,75,64,61,65,68,76,73,63,64,50,63,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,70,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,Girondins de Bordeaux,23
1908,Ted Lavie,L  A  V  I  E,0,0,1,0,1,0,0,0,0,0,0,0,5,178,R,B,6,7,56,71,77,84,78,79,74,77,74,71,74,71,71,71,62,79,61,63,63,73,81,76,64,68,50,71,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,73,France,4,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,0,0,Girondins de Bordeaux,15
1909,Mavuba,M A V U B A,0,0,0,0,1,0,1,0,0,0,0,0,5,172,R,B,6,7,69,72,74,86,81,83,76,91,76,78,74,75,72,74,66,80,67,65,62,69,81,79,73,73,50,71,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,68,France,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,Bayern Munchen,24
1910,Ducasse,D U C A S S E,0,0,0,0,1,0,1,0,0,0,0,0,7,179,R,B,6,7,69,60,74,77,78,75,69,76,76,71,73,70,71,69,66,79,67,63,68,71,78,77,67,67,50,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,73,France,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,0,0,FC Nantes-Atlantique,19
1911,Francia,F R A N C I A,0,0,0,0,0,0,0,1,0,0,1,0,8,179,R,R,6,7,75,49,75,81,82,81,76,83,77,77,79,77,83,82,72,81,76,76,84,73,74,84,80,67,50,69,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,2,2,1,1,22,71,Argentina,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,0,0,Werder Bremen,10
